"site","ACI","ADI","AEI","NDSI","NDSI_A","NDSI_B","BI","H","Ht","Hs","M","R","sfm","rugo","zcr_mean"
"s2lam027_200616",57.4630971239923,2.28694738938053,0.0315145486725664,0.537581922892831,0.589757686633614,1.98985990394673,1.36174797241027,0.963130124283724,0.984983363917726,0.978910050740035,0.00265123292931408,3.42675336926027,0.292437912758821,0.0735480837928975,0.468388567785152
"s2lam027_200630",57.0556103750843,2.29821737634409,0.0149465322580645,0.495265385585864,0.650217399702086,1.96106365054468,1.12470683096031,0.970529786236303,0.988407924314203,0.982266871539764,0.00252819138354798,0.68137020068823,0.364372454588071,0.102204378722596,0.475079702434289
"s2lam027_210430",57.427345433842,2.27920695867769,0.0454367314049587,0.0504348304924796,0.822377816452218,1.13387638340746,1.92004868192014,0.944414291107129,0.988361873891795,0.971745344389777,0.00354152327524104,0.22636128268046,0.477678867650851,0.0741814012632797,0.321841650883838
"s2lam027_210511",65.2667008170934,2.07604957142857,0.284580642857143,0.941293442166353,0.0428941540385133,1.28302513292126,6.83547079792172,0.87514668165787,0.985288255768094,0.944069918856268,0.0111563535138052,0.422783285250578,0.318467244686779,0.0508942848729745,0.22797160218254
"s2lam027_210607",57.5938663292692,2.28648501492537,0.0278405273631841,0.5604663900894,0.508312709529802,1.83483856457051,1.95238795034154,0.968036924398678,0.987933399975043,0.981686484363641,0.00267450775134866,2.41178226798742,0.241924763425539,0.0900486830663568,0.452040586995578
"s2lam027_210616",57.5755376643003,2.2985723597561,0.0164703384146341,0.758441793937555,0.287599796764908,1.76034456831272,2.01066682350745,0.958266057868284,0.987872829800668,0.977634082676293,0.00376775914752837,1.56536075347448,0.283776262390652,0.141162726754279,0.501991041031504
"s2lam028_190405",58.3399972654982,2.14966275694444,0.172060564814815,-0.0370190934134034,0.867196269866131,0.908954245051559,2.43691248616889,0.906950834705408,0.988759593691678,0.959685653230077,0.00635678934977848,0.440185005715204,0.392024712970826,0.0722902677009401,0.236238091563786
"s2lam028_190412",58.0074573688211,1.84592217955801,0.367528798342541,-0.452214464039167,0.968560828145618,0.445154283832093,1.64626221613213,0.832502813191545,0.988327013293985,0.932325313970118,0.01117081071979,0.356075656259206,0.348493392579799,0.0447171021272081,0.134655158456108
"s2lam028_190421",59.9031862565598,2.26604691245136,0.0646129513618677,0.657890192367698,0.382308445072228,1.66860734573879,3.97705607301569,0.946773241539884,0.985863039664643,0.973516257005723,0.00624480875308627,0.646927527944341,0.351964302804986,0.0738952256964035,0.388586862300043
"s2lam028_190602",58.781460303228,2.26360231151242,0.0675529458239278,0.439569517233782,0.523973093548338,1.55398368654207,3.66974551266001,0.960672908855751,0.987372894526144,0.976486861269485,0.00363411378008439,0.345806018654876,0.391174895346364,0.0778626399064637,0.376374258527715
"s2lam028_190610",57.4989499697714,2.21341804724409,0.101836590551181,0.539746069793441,0.559499181140619,1.95113600386034,1.62683950245692,0.940081566272068,0.986925235401991,0.971714740749576,0.0115500781376183,0.359952678039716,0.390603538738627,0.0891060852926478,0.459783769411636
"s2lam028_190623",58.8194134717471,2.06743374404762,0.235980744047619,-0.254222044584796,0.9207271522422,0.637462542553877,4.28509680612374,0.883161553175893,0.985629225119482,0.949800583862355,0.00803694528231218,0.356618591320845,0.32047194166467,0.059213814009611,0.189021803695437
"s2lam029_190506",58.5230198716089,2.26733794805195,0.0654193939393939,0.693885316798333,0.372364275585927,1.99510723706147,3.56055890344344,0.960363225993214,0.985320065307625,0.976637807160102,0.00314433038362972,0.407115699849522,0.389729838489718,0.0715145448806499,0.392390198112073
"s2lam029_190520",57.3788476726072,2.20287684558824,0.0988751102941176,0.487818930336141,0.630077246312643,1.94766694284391,0.916106227659897,0.899713276756984,0.988809423390283,0.957731771438053,0.00555900743829296,0.34454669739986,0.354443140910845,0.0745578586455676,0.226470064848856
"s2lam029_190529",57.387581280781,2.25161411072664,0.0500131799307958,0.40985829949341,0.705902890904459,1.78782266283937,1.08841453838876,0.955223700134722,0.98870517972854,0.977866258396668,0.00346139774125779,0.30064274247651,0.49319200778011,0.0911640797726117,0.396340414744329
"s2lam029_190604",58.2135484861918,2.22376793984962,0.106779868421053,0.504383309626319,0.548078615039562,1.72066574326848,2.27026637616804,0.911617012202446,0.985227341699113,0.961887311896565,0.006624172081301,0.38633192819359,0.308958576969434,0.0678652809709855,0.314430447211779
"s2lam029_190612",57.3864224867585,2.16031696197719,0.12673136121673,0.148469741879909,0.800665395071586,1.34543197919603,1.37434770756307,0.906686672790471,0.986511275690642,0.963729575418672,0.0097679779898781,0.413223666179264,0.326176747462586,0.0666017793695461,0.328820723753697
"s2lam029_200701",58.8381052940491,2.28368897560976,0.0335449024390244,0.655308516200959,0.396339169914564,1.77532733951327,1.85337610610968,0.958500920404726,0.979628012903542,0.97594433496036,0.00280130813782852,1.06561039250303,0.326868768336968,0.0585986602658741,0.454943134598013
"s2lam029_210501",59.4696908212583,1.96836903125,0.3328746875,0.479438155390228,0.510565672612442,1.47621202675042,4.68275723224519,0.913399518954387,0.984029347127938,0.961770627445374,0.0058770936270022,0.395043726323261,0.403424366644368,0.0537007250873983,0.226911013454861
"s2lam030_190421",57.3400348174957,2.00194139416667,0.187606908333333,0.2458149578234,0.749494863456442,1.38939105845232,2.33712712767903,0.919941375174406,0.984658220554444,0.96327386193904,0.00565340713209818,0.583032939691402,0.352974812573408,0.0667125515245256,0.289932354166667
"s2lam030_190527",57.5148317088208,2.15071313317191,0.168669295399516,-0.0973155691356428,0.874079812662747,0.854653130469689,2.7314082115392,0.905236143213977,0.987976367423617,0.960596728101249,0.00729276178782841,0.443306565945398,0.517503859941709,0.0691421020389609,0.230799054176755
"s2lam030_210425",57.710503680345,2.30244084615385,0.00582215384615385,0.554121178835737,0.610798343461811,2.13155488189614,0.855254545590071,0.969137824029423,0.986775926528062,0.982325179402718,0.00287035018442737,2.43142938103855,0.221641296041036,0.0825597412085975,0.500097088675214
"s2lam030_210507",58.2628161205847,2.17396301709402,0.152866726495726,0.323781124900595,0.484878544497231,1.09108947199308,3.55986881292726,0.914997979320218,0.984623194207237,0.960861775544971,0.00796502374938568,0.451917144969566,0.388704103365939,0.0489049297198488,0.290020569207028
"s2lam030_210517",58.1848759286101,2.28671730882353,0.0371421764705882,0.503894834846653,0.601339961104212,1.88322195994736,2.25991154887888,0.959975286174332,0.982110884688701,0.976776837603015,0.00340291429911034,1.00356826357556,0.339277720840957,0.0476044973186874,0.403765231821895
"s2lam030_210614",57.6425131556109,2.30022897674419,0.0137062325581395,0.647144318535787,0.455597207409448,2.18380516264431,1.5908282575942,0.95730738183844,0.987682388912442,0.977618044865026,0.00467686958683061,0.695437673024237,0.288748402925351,0.0812700604899292,0.502326550387597
"s2lam031_190411",57.9093332052524,2.16091643326886,0.182673605415861,-0.133500865911996,0.886164937219966,0.736115876199947,3.04132103803251,0.892610139788903,0.98793464300963,0.954728263674888,0.00800285623900302,0.435250938283177,0.415874477400089,0.0645916834993619,0.192335143993123
"s2lam031_190506",59.0684192525738,2.27227946268657,0.060553776119403,0.668149457853532,0.435347591932038,2.03639005294308,2.7944606050652,0.963947218586801,0.98453529188804,0.978431709809466,0.00261339925046194,0.746229554002281,0.372814542455481,0.0772234356849724,0.425162629560531
"s2lam031_190520",57.7782406353901,2.16550389473684,0.117339561403509,0.520986333790414,0.600329292277717,1.87772304760217,1.49565470818279,0.925014196868887,0.987200663120283,0.964712389092957,0.00450193126183325,0.589063608986048,0.283368340411979,0.0690698925643423,0.284245205896686
"s2lam031_190603",57.9709531426058,2.06122528741093,0.242354653206651,-0.458967825492425,0.960752962943288,0.449901850927133,1.91680923031817,0.882813224388604,0.987299278855103,0.952660324725456,0.00670987124971733,0.336973030828381,0.401628226147218,0.0572815395276956,0.194548818124835
"s2lam031_190619",57.2493399345813,2.28906574251497,0.0377903083832335,0.519461335452031,0.560978160700713,1.72399574860152,2.71826758571868,0.948236727282874,0.986263670863801,0.974123726883992,0.00744765211196192,0.71673387359556,0.435788193682747,0.0976531290530489,0.465549103875582
"s2lam032_190406",57.1813348944015,2.21326395170455,0.0990621221590909,-0.565330784919504,0.97967765326593,0.273874800375748,3.20074011542503,0.912169770140828,0.989706194196091,0.958345497136783,0.00561539468285455,0.422859116793874,0.307559026739159,0.0672956418458495,0.196133116319444
"s2lam032_190412",57.0739820098439,2.27293962857143,0.0385781333333333,0.477382384728627,0.657718338420811,1.93147206299931,1.16370525331892,0.967297480137844,0.988608345569044,0.980858601942503,0.00264255823980772,0.323281141028396,0.319192571883048,0.122096103256412,0.423470724206349
"s2lam032_190422",58.3728149385965,2.2990496,0.0279197636363636,0.646125270474272,0.424176039997439,2.00509995060078,2.97867060891112,0.962255069471521,0.987372621202327,0.978992146621603,0.00336834343779472,0.993711874872854,0.268073485967699,0.0682989213781146,0.38909095959596
"s2lam032_190505",57.6441931377713,2.26508816465863,0.044332562248996,0.468200781833884,0.654566711375476,1.89242231401627,1.30069068151785,0.959759728585105,0.988812546500487,0.978612874295908,0.003065812435345,0.448955122312346,0.304301472652371,0.114153304626494,0.393750366744757
"s2lam032_190531",58.1930420231736,2.25351876699029,0.0524381310679612,0.529419385638587,0.611184399290607,1.97600281997278,1.45101503885031,0.964655861652037,0.988434077333928,0.980324477302062,0.00303212332696525,0.939508353307608,0.286457869675563,0.119404717905368,0.426598788093312
"s2lam032_190620",58.1465792276566,2.18460403494029,0.156013024767802,0.0866273463165954,0.797859695125719,1.03310108082074,2.64469883269142,0.897199849280014,0.988686627924116,0.957361805995311,0.00640568530841995,0.432543766319983,0.344425664160444,0.0757532514734737,0.195267227965748
"s2lam033_190406",57.2697733377093,2.02334872083333,0.231955841666667,-0.465806229276747,0.978588215518729,0.369521600020952,2.54577711941713,0.910939716011185,0.985941160937181,0.957575855130144,0.0058181447877732,0.387713244281252,0.347378945572288,0.064104979500081,0.23990349681713
"s2lam033_190418",57.9763636818261,2.13053151980198,0.189417361386139,-0.627308380536464,0.978308128583169,0.236054481937161,2.32814464168656,0.925658632807865,0.986841760664287,0.964806781032796,0.00546014968607872,0.620699819840964,0.274128882545532,0.0468525081977043,0.261809368124312
"s2lam033_190511",57.7104730232039,2.14844149478079,0.217405628392484,-0.155639877524916,0.834925587416609,0.633007323760103,6.28701256264886,0.893571269388557,0.987382681814479,0.952240895241144,0.00893935643299907,0.346146890298675,0.400387882064898,0.0486441896469302,0.161424195372303
"s2lam033_190522",58.128808041266,2.24823606744868,0.0856894868035191,-0.437609003909001,0.949096526429107,0.415197542238686,4.87479997886997,0.917583850532614,0.988389109174169,0.962902984812408,0.00677892851410073,0.494155886283577,0.339038281809877,0.0543352371084574,0.19838032441349
"s2lam033_190603",58.3469904942663,2.15835643006993,0.184637353146853,-0.148110028467062,0.915318230171103,0.804808151766445,2.34609752328069,0.902104874614755,0.986151852146923,0.958910205287938,0.00831393651296296,0.479125205798652,0.287590837448968,0.0692552349702609,0.284244242909868
"s2lam033_190617",56.9893978048393,2.30209615969582,0.00364161977186312,0.580867630660098,0.584143656177533,2.21430090054017,0.837671956151117,0.975709363994265,0.988234375127976,0.984298753029733,0.00243318501853329,1.11994379665486,0.275349628095605,0.0784419921340081,0.502643021229404
"s2lam033_190627",57.064771347509,2.29928263476071,0.0185112644836272,-0.385473363555553,0.942592985872601,0.423422268576295,6.34103294113641,0.877697332276081,0.990455913824711,0.94657203776939,0.0141289870651942,0.286470271438047,0.386515568195413,0.0619893751690862,0.131126338161209
"s2lam034_190329",57.3975159205918,2.21579601520913,0.101315619771863,0.159970096722151,0.831080503416799,1.185289683589,2.37771547955517,0.936936069205576,0.988619935129252,0.971652806244227,0.00464024502410921,0.415899253142803,0.436279586918977,0.0711993582972401,0.282643113645965
"s2lam034_190405",57.3089762823021,2.19596327891156,0.176124394557823,-0.332310654616086,0.959413243556772,0.56233956771503,1.28232703210826,0.867369791276733,0.989137819081839,0.946253303960462,0.00912522873571331,0.480707798420308,0.245421720953712,0.0469323866916875,0.162201381802721
"s2lam034_190413",57.3726350714896,2.26105027226027,0.0587321164383562,0.432205855500679,0.648628750699395,1.83052688058126,1.03303890862944,0.934882302724974,0.987247114225093,0.970288613556276,0.00416341922412578,0.499320749536785,0.295818208151495,0.0543631937268973,0.31886745088946
"s2lam034_190510",57.2459426210743,2.27677247583643,0.0370074981412639,0.478326823328173,0.625250803736807,1.81362791453861,1.62621786204947,0.949652970367662,0.980370743599766,0.972565110475592,0.00336634055694842,2.16854480723016,0.238009716943308,0.0507490973821873,0.44335046403862
"s2lam034_190602",57.4638231369211,2.23563514042553,0.069776485106383,0.15043901057833,0.774721955168009,1.31610594380524,1.51711501236413,0.963128870401539,0.988592142918161,0.978988460240641,0.00312574362249316,0.188079443037362,0.376153693722635,0.0949191522518068,0.402793925827423
"s2lam034_190610",57.2390835568923,2.26557184020619,0.0352586443298969,0.504300743342088,0.637587941446063,2.02573695840119,0.827241739985847,0.957509604425123,0.987369935615249,0.978266890971305,0.00313468084390626,0.387429099479393,0.3639274464569,0.0583056534139162,0.406854858426403
"s2lam034_200701",57.5953090960243,2.18006482051282,0.116197564102564,0.428695507548852,0.605036382720816,1.85172255382432,1.72885782168277,0.936269998133993,0.987394288792707,0.973296365808165,0.0107804547754835,2.12937050601871,0.227620677224655,0.0709081637098488,0.406716430733618
"s2lam034_210410",57.054089195433,2.26812520353982,0.0358427404129794,0.613850146827735,0.532557488837218,2.21336883324138,0.808869118115742,0.968665995097877,0.989361600386602,0.981734389015358,0.00256802355982238,0.236936269809642,0.466751763465894,0.18967550087537,0.436840288020321
"s2lam034_210502",57.8005005666211,1.89900529391304,0.368303422608696,-0.471055601349611,0.954453632230735,0.441767757000804,1.86566495089154,0.826960146971777,0.989013557678269,0.931062986305603,0.0113867144429933,0.397381395545433,0.428935206751237,0.0444595750303039,0.118485077898551
"s2lam034_210521",57.505169291608,2.24978684,0.05720412,0.582443778149171,0.497876769762528,1.96340902070544,1.35547098224315,0.945887859086995,0.984378386634782,0.97218212605605,0.00387555080074983,0.597099385353203,0.304841878217764,0.0492215416000899,0.368836555555556
"s2lam034_210606",57.2522776844141,2.24590643564356,0.0835272442244224,-0.0748680666422903,0.901166452237698,0.930164725296817,1.36038437369793,0.914537272101537,0.989238186756081,0.963281993278214,0.00518406904200753,0.363175513687851,0.460962789797259,0.092545659292671,0.242114977539421
"s2lam034_210624",57.6738611174387,2.29035764705882,0.0210172352941176,0.722398633328012,0.382162180638455,2.24866140677143,1.60989432588435,0.975363455885148,0.987513842934278,0.983258561462554,0.00251769711886652,1.81904928341918,0.265492520523018,0.0794201361479615,0.496852369281046
"s2lam035_190405",58.1212700932057,2.0773013902439,0.273996926829268,-0.0622010727225072,0.861957523258983,0.879610956171029,2.42322407057264,0.852989161034067,0.989128735078138,0.940304885067522,0.00924863087534472,0.535471303744957,0.339484261352801,0.0469068107739044,0.134555692750678
"s2lam035_190413",57.208729203739,2.26858376015474,0.051270748549323,0.290424997476834,0.778646323113752,1.53137806962877,1.22422894421749,0.93374305401763,0.988619817871513,0.968113838015842,0.00400443975251386,0.445682583363848,0.315802983565987,0.0875484811769164,0.298609147995917
"s2lam035_190510",57.2054285125729,2.25674175,0.0671607764705882,-0.441482605249572,0.968853036473897,0.387649664612773,2.89313267269912,0.901427892149901,0.989263809893153,0.954396562691784,0.00570535022818943,0.301008820979683,0.380812433516611,0.0754619288028738,0.188103453839869
"s2lam035_190524",57.9164432656619,2.08618842471042,0.200902528957529,-0.289699090790831,0.90035850497155,0.524449933367212,2.35292030953049,0.927546186516484,0.981711806181419,0.961975178018928,0.00394281005448505,0.430627634817435,0.394456630216,0.0569798669972499,0.288380724474474
"s2lam035_190601",57.9185070237693,2.27629583428571,0.0400962933333333,0.238421416814674,0.642888827107597,1.35360416449008,2.7539629008069,0.955685184654555,0.988050661880691,0.975239486244307,0.00333884205939092,0.628820905632046,0.366291661112582,0.0806964191962331,0.358714935185185
"s2lam035_190612",56.9491784775132,2.28312305053191,0.0386455079787234,0.282311969237467,0.802732319195513,1.49876445867479,1.07699197701269,0.945465031816242,0.98937281345367,0.974229509822159,0.00331736054120891,0.316661157148836,0.488492861617062,0.138477715615882,0.333698536310579
"s2lam035_190621",57.2279755980913,2.19674083333333,0.0853987807017544,0.467468132673425,0.664127583091595,1.84576872408415,1.35640197055913,0.961163179988336,0.987992275186593,0.978471825157333,0.00308131005086987,0.384277055089104,0.35854027657256,0.112192591818012,0.425040219907407
"s2lam036_190311",58.1078870222751,1.63386046096654,0.503890486988848,-0.442399190219077,0.915611749866058,0.411359673396127,2.69935346265894,0.800495983004411,0.988187840026922,0.91933079431404,0.0156742085854782,0.497458689817362,0.284235089883425,0.0325162323392965,0.101523263888889
"s2lam036_190326",57.0490897173834,2.27320579069767,0.0386130697674419,0.363587010174805,0.758109508311999,1.67639145662836,0.889821555415929,0.953583537328941,0.989207968718586,0.976739489357921,0.00285446601454245,0.338095045124841,0.410065635287775,0.1068501107556,0.349919436369509
"s2lam036_190407",57.7976387079769,1.93337293506494,0.298518038961039,0.337104017141192,0.713878507285859,1.48468735355355,1.77683317630674,0.862835081634305,0.988394203201223,0.94223527538608,0.008110053517702,0.435370934002819,0.262144660348519,0.0497003076637595,0.17757518488456
"s2lam036_190416",58.664868542468,2.2072845511022,0.132820248496994,0.1726003695556,0.759438641804635,1.11438813370156,2.99727779337899,0.914948226878978,0.98856090286142,0.963509797494322,0.00548017697966527,0.453166428520878,0.349868689487634,0.0766574237123636,0.241955763610554
"s2lam036_190427",57.2659519460729,2.06612115718157,0.244084766937669,0.100914376542441,0.687734873502548,0.882482962399925,2.13048282425243,0.898178353321801,0.982923483591475,0.951196611544854,0.00549661856862194,0.4051473956429,0.292555024414492,0.0593112436854151,0.257687338151159
"s2lam036_190513",57.3914410281138,2.21384419133574,0.0947482996389892,0.308332702129929,0.707211415583205,1.51206697406658,1.76434969833258,0.948583454080954,0.98807207575767,0.973460148055517,0.0040641031055872,0.436141498934685,0.313744513622224,0.102093361556533,0.362860737565183
"s2lam036_190530",58.811185655633,2.17648171269841,0.153884749206349,0.465176884124858,0.581691550174646,1.70639498027727,3.04399236628595,0.915878374403294,0.987460370072497,0.963519210551897,0.00492661459611542,0.364540132637917,0.464663571302452,0.093920243030472,0.269326730599647
"s2lam036_190705",56.9322756408909,2.2664315592233,0.0421232213592233,0.245635671946071,0.775214810502933,1.37378818084485,1.35611091271488,0.963138235087294,0.98864723753731,0.979861143553171,0.00277653397265165,0.315475671819787,0.373034011688923,0.109493149135204,0.412147502696872
"s2lam036_200528",58.4003895400074,2.25916291477273,0.0580219678030303,0.725737599318712,0.38276473888636,2.28257966262478,1.97383219345636,0.958249373062456,0.985917018529823,0.978258089573513,0.00311614154021049,2.46046110709037,0.264968891931562,0.0912181629834262,0.453451717697811
"s2lam036_200710",56.8759882957634,2.2885575215311,0.0165571267942584,0.580806870071802,0.563470532139226,2.16401770169871,0.971086102475065,0.966966005790745,0.987004527560404,0.98147096702837,0.00273060773263259,3.92856389309804,0.267724544098671,0.103553269581358,0.506248920122275
"s2lam036_210328",57.2798870787778,2.28902407254902,0.0180256509803922,0.548430329195073,0.584340760654878,2.08301907579628,1.20561349417583,0.969717291908828,0.988008159278872,0.982240785735675,0.00242007856142265,1.47887624992045,0.29500905408909,0.105939683855031,0.465563754084967
"s2lam036_210413",57.2559285498918,2.28787779623824,0.0235327680250784,0.419495687255735,0.617922717438163,1.74493696462498,1.5283405200753,0.962681620630434,0.987871951839702,0.979355359646932,0.00278345098712664,2.07167665663132,0.262899127764335,0.0869177193208818,0.435067872692442
"s2lam036_210501",58.0407020697862,2.28577607462687,0.0326595970149254,-0.0372261031445046,0.863248484902233,0.864518129785317,2.63233460679663,0.95520032205457,0.989135620386049,0.9758510434452,0.00331755427105096,0.28700142851427,0.383047666613916,0.0896947083259704,0.332765493958778
"s2lam036_210515",57.9627615812988,2.23455418285714,0.0714820571428571,0.502072767589062,0.546287002712884,1.86251948214743,2.03156486091953,0.945763216879525,0.986772147059221,0.973323706583764,0.00408294321081392,1.5267366827227,0.269282801063916,0.0628589399741351,0.375171456349206
"s2lam037_190312",57.0974996768706,2.26472139606742,0.0662033988764045,-0.45283376025686,0.975469933985789,0.373285070280122,2.39063446970472,0.924045581767547,0.989870439985897,0.964419676771293,0.00531654963247789,0.253086338291029,0.522390666791461,0.10742207550829,0.22814716857834
"s2lam037_190405",57.4592598897834,2.21763250513347,0.110426474332649,-0.618598440360602,0.988321700423735,0.241214800713027,2.12432907363596,0.89910321341775,0.989913848120907,0.955167223898294,0.00658467160283843,0.374388440878375,0.461377077898161,0.082722540821934,0.187101739676021
"s2lam037_190413",57.6009549429213,2.14978048615917,0.197840531141869,0.674577273813408,0.290782934287778,1.45451444373667,3.86620961611304,0.907653451161668,0.987076632292898,0.958332054769285,0.00642875017823097,0.566898388298134,0.360486925579821,0.0676155351767767,0.224785536212034
"s2lam037_190510",57.6503584639135,2.27142462003781,0.0405361039697543,0.412454466381589,0.67979980095587,1.68548381436964,2.07793054347411,0.954645241172625,0.988079386972384,0.975596381323549,0.00377909860840195,1.04152131396736,0.305799938778647,0.113691298320963,0.388190390017853
"s2lam037_190520",57.4877676569386,2.26608068656716,0.0421257388059701,0.440262279750548,0.682602852201914,1.85808728683402,1.20967146262717,0.946903729792768,0.989557561430877,0.977083870740769,0.00397097496843149,1.72348472370845,0.295225136834536,0.107614935627184,0.432937207193201
"s2lam037_190529",57.6815617803632,2.23508594396552,0.0652358706896552,0.422135659143421,0.673508761969178,1.80122280425866,1.50052918494752,0.950898951031849,0.98853532639816,0.975936139417236,0.00489435536344646,0.834660391809908,0.377271779230818,0.0947996553250286,0.395503502155172
"s2lam037_190604",57.969854075633,2.19220572972973,0.156950267267267,0.449525356992432,0.520392573503992,1.25763871234471,2.60748134260899,0.87639132913785,0.989497223151679,0.949649236862056,0.00853464487494646,0.302355060486888,0.34604310410874,0.0568457213035566,0.168647332749416
"s2lam037_190612",57.1120251546785,2.27849710245902,0.0314091639344262,0.509602133994666,0.637823781411254,2.01249095262871,1.03798360913588,0.959682710833197,0.98901407337709,0.97906613257966,0.00342662032337992,0.97824204237222,0.358616940251685,0.115671110080554,0.432041598360656
"s2lam037_190621",57.3327384270737,2.259840925,0.0648946,0.387491826538579,0.703961817572405,1.69407966278736,1.52002904115321,0.943862098886072,0.988261729755415,0.973394130796104,0.00438319587503859,0.605725541560895,0.358603996194109,0.0888808143301236,0.355835353732639
"s2lam037_200522",58.6456972677531,2.28349115249267,0.0384813313782991,0.590702144025961,0.49223162629989,1.95018186809297,2.62646370141937,0.964699149754475,0.987170878204112,0.980035061285795,0.00345943309473377,2.10928153874362,0.312456323932538,0.0914061984389477,0.441420793621701
"s2lam037_200603",57.1260923272202,2.29434747208122,0.022798,0.500640111967121,0.639373542629635,2.01691698924618,1.16318392883103,0.954642067413576,0.986630511038416,0.977661458527101,0.00396701092025417,1.61989180562846,0.309325441547793,0.10776023911332,0.480889463479977
"s2lam037_200623",56.861949770492,2.29188525239006,0.0232286462715105,0.454853848493583,0.657823783105488,1.88664121679912,1.0243594294611,0.944271110613229,0.989925454806131,0.972306916945777,0.00398249248204991,0.198099976578167,0.3215302378978,0.123258064544471,0.319744952995539
"s2lam037_210329",60.2622274066562,2.19864716731518,0.163551171206226,-0.0266310097380992,0.796533526228705,0.892443146450239,4.44614491969502,0.901032713525163,0.986636398002465,0.956261686464614,0.00707031396403355,0.41710307941089,0.463768113562116,0.0488186969543794,0.216593113651102
"s2lam037_210416",57.6323818114205,2.27060469753086,0.034501512345679,0.468666343956216,0.659146831451682,1.89283420040298,1.28004979838493,0.968671549996233,0.988549895847481,0.982032026097791,0.00293708234849921,1.0253461082774,0.408978696175759,0.103458294205066,0.452101871141975
"s2lam037_210502",57.9430845486128,2.18912376131687,0.150001718106996,0.0617264110075869,0.782850871837895,1.03319442613728,2.23150110930883,0.877416197276651,0.989322443803876,0.947276737798305,0.00941880332119304,0.417461538165661,0.367009426247574,0.0629170695157923,0.194038265174897
"s2lam037_210521",58.7110747165329,2.26258425431034,0.0611629482758621,0.578858809012522,0.524348653850664,1.79367143760426,2.93856218691106,0.958580698818743,0.986601971522,0.97563894090991,0.0034671080927209,0.420366389909477,0.462582778638453,0.123526571679054,0.382782348539272
"s2lam037_210606",59.5000412857112,2.19468870940171,0.0849674700854701,0.637976212432894,0.463314800703486,2.03237735843163,2.21828576527861,0.954941078782516,0.985568844127928,0.976125341108373,0.00375943636814223,1.9245039178441,0.307088443002313,0.0793848262511616,0.428015719966762
"s2lam037_210616",57.4298278451135,2.28564074683544,0.0607925981012658,0.760572186911429,0.287981652991697,1.84742916613557,3.16809489608894,0.929853239267774,0.986841903915555,0.966941164981902,0.0128360818683651,1.59898822182904,0.3344137015503,0.141319180172759,0.547834757383966
"s2lam038_190318",57.5461820828149,1.47715874324324,0.608966675675676,-0.554884069699606,0.983003367606239,0.296707440178267,3.85589334108101,0.745605118422751,0.988183994744743,0.899968764689735,0.0262525913862287,0.550115017948275,0.346547610026076,0.0265262989603721,0.058508983201952
"s2lam038_190329",57.3962109087646,2.13768377263581,0.15940744668008,-0.0371601570755164,0.88994342466408,0.963202075252608,1.42923571412801,0.913119450925256,0.988071768990068,0.964124607778379,0.00576868567052579,0.482120700911701,0.37564664778022,0.0835547889679074,0.265023954141516
"s2lam038_190412",58.4081792685047,1.9487003256705,0.335136494252874,-0.41506370753888,0.938962996264211,0.478362416072465,2.34517629395163,0.834365495731218,0.988428621099828,0.933085589350909,0.0121804682354461,0.396528372047607,0.292854121174328,0.0420917009644683,0.126499108663261
"s2lam038_190421",58.7634022528363,2.28210654285714,0.0477100914285714,0.708021717425742,0.32239205897828,1.77981520935162,3.73534584260052,0.953380559491855,0.985847240815837,0.97585767053366,0.00529339533834666,0.344969516770586,0.373618918650676,0.0356535962712104,0.38225705952381
"s2lam038_190527",57.7654241372128,1.67189497333333,0.48999485,-0.305291549097838,0.886487377986071,0.559005290175584,4.98206414652254,0.861088871907116,0.976970960702731,0.939164698522843,0.0123743160566024,0.468125405402326,0.362101315460572,0.0302817090897911,0.190029653935185
"s2lam038_190614",57.2301670408169,2.2755937184265,0.0553672795031056,0.492532618577871,0.615047271647839,1.89728129229809,1.57650564454838,0.942066692716375,0.987949818238459,0.973562299838849,0.00392255943858622,0.516330600191363,0.330342012921097,0.0699789892024182,0.327017847797332
"s2lam038_190621",57.7810992857762,2.21344490697674,0.120235941860465,0.609338437605804,0.501602826034603,2.02442112627499,1.95785458446408,0.935035640059687,0.981876004968812,0.968285952999059,0.00766232137712226,0.433634832354171,0.505692160890024,0.100727597328579,0.561972541182171
"s2lam038_200522",58.7839098179909,2.26243605582524,0.0562312936893204,0.500763408469068,0.514058505002565,1.64033626852103,2.5641005985521,0.952644181254665,0.984972321255197,0.975563335242075,0.00355587891983526,0.704480920090063,0.329541478102209,0.0684174924432456,0.375790788497843
"s2lam038_200616",57.1750402500892,2.28326580672269,0.0438423753501401,0.528650597272151,0.53840391583174,1.81275766189123,2.15795210365335,0.954590742922839,0.983204473911165,0.975205990232092,0.00352522052379757,1.15820881091325,0.301246718889857,0.0580618398989856,0.433178742608154
"s2lam038_200702",58.1075896344742,2.22210526923077,0.0963684,0.25135630235678,0.644239172012027,1.2860467012471,2.09337509869122,0.943547959842081,0.984099059246286,0.973493082290849,0.0043379985944495,1.32089627241673,0.28185336265367,0.0522090456146941,0.373626260683761
"s2lam038_210322",59.009456097327,2.04951510843373,0.244751975903614,0.109578818013674,0.797144182467639,1.19349429563118,2.82137987109441,0.883253999201568,0.987040713390799,0.952895578774643,0.00803682096384381,0.362167319072967,0.268831365659343,0.0456514608285075,0.196658714022758
