"site","Anthropophony","Biophony","Geophony","Quiet","Interference","Unidentified","wavs"
"s2lam040_210623",0.101975308641975,0.260246913580247,0.0288888888888889,0.0306172839506173,0.44641975308642,0.18320987654321,135
"s2lam041_190326",0.00731292517006803,0.00697278911564626,0.510714285714286,0,0.0183673469387755,0.457993197278912,196
"s2lam041_190407",0.222495894909688,0.0802955665024631,0.0799671592775041,0.0697865353037767,0.0466338259441708,0.515270935960591,203
"s2lam041_190416",0.0433656957928803,0.745954692556634,0.00145631067961165,0.0886731391585761,0.0113268608414239,0.121521035598706,206
"s2lam041_190506",0.0607966457023061,0.625157232704402,0.0438155136268344,0.09979035639413,0.0264150943396226,0.157861635220126,159
"s2lam041_190520",0.0458974358974359,0.227435897435897,0.101794871794872,0.0628205128205128,0.268461538461538,0.338461538461538,130
"s2lam041_190601",0.0128787878787879,0.362121212121212,0.116969696969697,0.085,0.0415151515151515,0.391515151515152,220
"s2lam041_190617",0.178009259259259,0.264583333333333,0.0655092592592593,0,0.0108796296296296,0.490972222222222,144
"s2lam041_190627",0.00930735930735931,0.56017316017316,0.00432900432900433,0.188311688311688,0.0316017316017316,0.216017316017316,154
"s2lam041_200515",0.0819444444444444,0.4171875,0.122743055555556,0.140277777777778,0.0645833333333333,0.195659722222222,192
"s2lam041_200622",0.000735294117647059,0.583088235294118,0.0107843137254902,0.177205882352941,0.00318627450980392,0.225490196078431,136
"s2lam041_200707",0.041304347826087,0.633876811594203,0.0134057971014493,0.084963768115942,0.0780797101449275,0.179710144927536,184
"s2lam041_210403",0.0943469785575049,0.46374269005848,0.0539961013645224,0.0321637426900585,0.0282651072124756,0.340350877192982,171
"s2lam041_210418",0.146495726495727,0.236239316239316,0.0164102564102564,0.0376068376068376,0.444273504273504,0.168888888888889,195
"s2lam041_210508",0.0327586206896552,0.274521072796935,0.010727969348659,0.138122605363985,0.301724137931034,0.268199233716475,174
"s2lam041_210521",0.0641552511415525,0.481050228310502,0.00525114155251142,0.272831050228311,0.00799086757990868,0.176027397260274,146
"s2lam041_210703",0.0261521972132905,0.420471596998928,0.0111468381564845,0.282851018220793,0.037406216505895,0.232797427652733,311
"s2lam042_190329",0.0897222222222222,0.0595833333333333,0.0886111111111111,0.183333333333333,0.233055555555556,0.378194444444444,240
"s2lam042_190405",0.118857142857143,0.497904761904762,0.0207619047619048,0.0142857142857143,0.0537142857142857,0.306666666666667,175
"s2lam042_190412",0.251041666666667,0.459548611111111,0.0142361111111111,0.00989583333333333,0.0138888888888889,0.281597222222222,192
"s2lam042_190422",0.0176344086021505,0.650322580645161,0.0660215053763441,0.0354838709677419,0.0283870967741936,0.214408602150538,155
"s2lam042_190527",0.166536458333333,0.336588541666667,0.0760416666666667,0.0390625,0.008203125,0.382552083333333,256
"s2lam042_190611",0.021981981981982,0.694054054054054,0.0196396396396396,0.0236036036036036,0.050990990990991,0.20036036036036,185
"s2lam042_200603",0.0282828282828283,0.326060606060606,0.0225252525252525,0.0947474747474747,0.365555555555556,0.207979797979798,330
"s2lam042_200623",0.0216346153846154,0.419711538461538,0.00240384615384615,0.255608974358974,0.00352564102564103,0.299358974358974,208
"s2lam042_210502",0.0806526806526807,0.158741258741259,0.0226107226107226,0,0.663170163170163,0.171095571095571,143
"s2lam042_210514",0.0228710462287105,0.459367396593674,0.0547445255474453,0.0600973236009732,0.305109489051095,0.153771289537713,137
"s2lam042_210527",0.0517361111111111,0.671875,0.0152777777777778,0.0501736111111111,0.0149305555555556,0.205729166666667,192
"s2lam042_210617",0.143260340632603,0.598004866180049,0.00608272506082725,0.0491484184914842,0.0188321167883212,0.197177615571776,685
"s2lam042_210619",0.0384615384615385,0.536923076923077,0.0187179487179487,0.194102564102564,0.0174358974358974,0.202820512820513,130
"s2lam043_190315",0.205729166666667,0.475868055555556,0.00260416666666667,0.0244791666666667,0.00381944444444444,0.297743055555556,192
"s2lam043_190329",0.0922131147540984,0.46379781420765,0.0323770491803279,0.0495901639344262,0.0472677595628415,0.334562841530055,244
"s2lam043_190406",0.0564102564102564,0.0208547008547009,0.0622222222222222,0.021025641025641,0.684786324786325,0.206324786324786,195
"s2lam043_190412",0.0264705882352941,0.416176470588235,0.0730392156862745,0.000245098039215686,0.189460784313725,0.324754901960784,136
"s2lam043_190422",0.045,0.346666666666667,0.200833333333333,0.00354166666666667,0.181875,0.26125,160
"s2lam043_190520",0.0219806763285024,0.481642512077295,0.156038647342995,0.00265700483091787,0.128260869565217,0.248309178743961,138
"s2lam043_190604",0.171794871794872,0.575128205128205,0.0153846153846154,0.00102564102564103,0.0146153846153846,0.237435897435897,130
"s2lam043_190621",0.0550925925925926,0.336574074074074,0.0150462962962963,0.220833333333333,0.0233796296296296,0.356712962962963,144
"s2lam044_190318",0.331481481481481,0.037962962962963,0.0326388888888889,0.000231481481481481,0.489814814814815,0.151157407407407,144
"s2lam044_190401",0.586111111111111,0.163675213675214,0.00833333333333333,0.00128205128205128,0.0414529914529915,0.227564102564103,156
"s2lam044_190419",0.00525525525525526,0.436636636636637,0.0433933933933934,0.110960960960961,0.0462462462462462,0.368018018018018,222
"s2lam044_190506",0.00387096774193548,0.694623655913978,0.0021505376344086,0.187741935483871,0.00494623655913979,0.110967741935484,155
"s2lam044_200603",0.0143892339544513,0.643995859213251,0.0093167701863354,0.165217391304348,0.0504140786749482,0.132815734989648,322
"s2lam044_200624",0.00173611111111111,0.585763888888889,0.00416666666666667,0.151736111111111,0.00555555555555556,0.253819444444444,96
"s2lam044_210405",0.0627659574468085,0.306028368794326,0.0113475177304965,0.152304964539007,0.20886524822695,0.289716312056738,188
"s2lam044_210416",0.0721804511278196,0.0791979949874687,0.0832080200501253,0.0721804511278196,0.48671679197995,0.270927318295739,133
"s2lam044_210502",0.065531914893617,0.616170212765957,0.0339007092198582,0.00170212765957447,0.00836879432624114,0.280992907801418,235
"s2lam044_210604",0.0460648148148148,0.55,0.00625,0.100925925925926,0.049537037037037,0.263194444444444,144
"s2lam044_210614",0.0372340425531915,0.323581560283688,0.0187943262411348,0.230496453900709,0.133687943262411,0.276950354609929,188
"s2lam045_190318",0.239814814814815,0.0944444444444444,0.0469907407407407,0,0.38912037037037,0.270138888888889,144
"s2lam045_190407",0.11025641025641,0.420512820512821,0.0230769230769231,0.0256410256410256,0.171794871794872,0.284615384615385,13
"s2lam045_190416",0.316666666666667,0.487666666666667,0.004,0.00233333333333333,0.086,0.147166666666667,200
"s2lam045_190527",0.0623188405797101,0.519367588932806,0.0288537549407115,0.0245059288537549,0.0127799736495389,0.360079051383399,253
"s2lam045_190617",0.107175925925926,0.490509259259259,0.00902777777777778,0.132638888888889,0.0456018518518519,0.229861111111111,144
"s2lam045_200605",0.0036231884057971,0.606314699792961,0.077639751552795,0.0133540372670807,0.053416149068323,0.264906832298137,322
"s2lam045_210424",0.0186111111111111,0.185,0.110416666666667,0.295277777777778,0.249583333333333,0.179583333333333,240
"s2lam045_210509",0.0163120567375887,0.535283687943262,0.0187943262411348,0.0613475177304965,0.231914893617021,0.188829787234043,188
"s2lam045_210525",0.0131944444444444,0.711574074074074,0.00717592592592593,0.135416666666667,0.0122685185185185,0.130555555555556,144
"s2lam045_210602",0.0127659574468085,0.600945626477541,0.0297872340425532,0.0203309692671395,0.314184397163121,0.084160756501182,141
"s2lam045_210615",0.0047244094488189,0.371916010498688,0.00997375328083989,0.052755905511811,0.490551181102362,0.137270341207349,127
"s2lam045_210627",0.00318627450980392,0.203921568627451,0.00416666666666667,0.481862745098039,0.12328431372549,0.19656862745098,136
"s2lam046_190318",0.338194444444444,0.133564814814815,0.0222222222222222,0,0.270138888888889,0.255092592592593,144
"s2lam046_190329",0.0579166666666667,0.249305555555556,0.0834722222222222,0.0366666666666667,0.0679166666666667,0.527361111111111,240
"s2lam046_190405",0.16551724137931,0.459578544061303,0.00517241379310345,0.014176245210728,0.0362068965517241,0.331034482758621,174
"s2lam046_190412",0.1734375,0.497743055555556,0.0114583333333333,0.0371527777777778,0.0217013888888889,0.283159722222222,192
"s2lam046_190422",0.00787037037037037,0.665046296296296,0.0662037037037037,0.0215277777777778,0.0101851851851852,0.233796296296296,144
"s2lam046_190505",0.0106939704209329,0.548805460750853,0.0025028441410694,0.235722411831627,0.0201365187713311,0.189533560864619,293
"s2lam046_190614",0.0373056994818653,0.357512953367876,0.00673575129533679,0.270466321243523,0.0861830742659758,0.256822107081174,193
"s2lam046_190621",0.0135265700483092,0.319323671497585,0.0620772946859903,0.146618357487923,0.305797101449275,0.213285024154589,138
"s2lam046_200602",0.0101634683724236,0.509950248756219,0.0450604122245913,0.0603411513859275,0.323951670220327,0.142430703624733,469
"s2lam046_200630",0.0585131894484412,0.223741007194245,0.00503597122302158,0.362829736211031,0.0347721822541966,0.320623501199041,139
"s2lam046_210410",0.0152542372881356,0.21864406779661,0.0406779661016949,0.076271186440678,0.219774011299435,0.442937853107345,59
"s2lam046_210426",0.13804347826087,0.222826086956522,0.0313405797101449,0.110869565217391,0.0326086956521739,0.471557971014493,184
"s2lam047_190405",0.154861111111111,0.370486111111111,0.0185763888888889,0.00520833333333333,0.202777777777778,0.274479166666667,192
"s2lam047_190418",0.0277227722772277,0.24983498349835,0.0541254125412541,0.118151815181518,0.0389438943894389,0.525082508250825,101
"s2lam047_190506",0.0109649122807018,0.56359649122807,0.0519736842105263,0.0804824561403509,0.0855263157894737,0.233771929824561,152
"s2lam047_190607",0.0660287081339713,0.748165869218501,0.0192982456140351,0,0.10622009569378,0.0862838915470494,209
"s2lam047_190621",0.0207459207459207,0.119114219114219,0.0456876456876457,0.27039627039627,0.318414918414918,0.256643356643357,143
"s2lam047_200603",0.0151294498381877,0.485922330097087,0.0743527508090615,0.0383495145631068,0.0391585760517799,0.359142394822006,412
"s2lam047_210526",0.127654320987654,0.31037037037037,0.00864197530864197,0.107654320987654,0.0545679012345679,0.401234567901235,135
"s2lam047_210609",0.282175925925926,0.399768518518519,0.0152777777777778,0.0428240740740741,0.0553240740740741,0.241435185185185,144
"s2lam047_210624",0.0204379562043796,0.433333333333333,0.0160583941605839,0.249391727493917,0.0652068126520681,0.228953771289538,137
"s2lam048_190329",0.0767225325884544,0.0864059590316574,0.19292364990689,0.192178770949721,0.0992551210428305,0.41340782122905,179
"s2lam048_190405",0.111226252158895,0.0677029360967185,0.165630397236615,0.00690846286701209,0.24559585492228,0.443696027633851,193
"s2lam048_190413",0.0526530612244898,0.273061224489796,0.0318367346938776,0.114965986394558,0.0838095238095238,0.454829931972789,245
"s2lam048_190602",0.00304568527918782,0.714213197969543,0.0328257191201354,0.0617597292724196,0.0027072758037225,0.188832487309645,197
"s2lam048_190612",0.0577342047930283,0.520479302832244,0.0028322440087146,0.162091503267974,0.00675381263616558,0.254030501089325,153
"s2lam048_200506",0.0430976430976431,0.761952861952862,0.00673400673400673,0.0274410774410774,0.0488215488215488,0.143939393939394,198
"s2lam048_200603",0.0280701754385965,0.610526315789474,0.0186790505675955,0.0710010319917441,0.0397316821465428,0.248710010319917,323
"s2lam048_200622",0.007981220657277,0.609859154929577,0.039906103286385,0.0553990610328638,0.0103286384976526,0.282394366197183,142
"s2lam049_190329",0.0469444444444444,0.108055555555556,0.0972222222222222,0.261666666666667,0.132083333333333,0.396666666666667,240
"s2lam049_190412",0.300520833333333,0.403125,0.00416666666666667,0.0111111111111111,0.0116319444444444,0.285590277777778,192
"s2lam049_190422",0.0299145299145299,0.542307692307692,0.064957264957265,0.00683760683760684,0.0527777777777778,0.321367521367521,156
"s2lam049_190505",0.013265306122449,0.588888888888889,0.0268707482993197,0.0643990929705215,0.0342403628117914,0.278798185941043,294
"s2lam049_190522",0.319742063492063,0.39077380952381,0.0058531746031746,0.0115079365079365,0.11765873015873,0.18859126984127,336
"s2lam049_190607",0.221296296296296,0.208564814814815,0.0206018518518519,0.13287037037037,0.171296296296296,0.284490740740741,144
"s2lam049_190630",0.0180555555555556,0.582118055555556,0.00295138888888889,0.150347222222222,0.00451388888888889,0.243402777777778,192
"s2lam049_210501",0.00300925925925926,0.037037037037037,0.0259259259259259,0,0.966203703703704,0.0125,144
"s2lam049_210515",0.0868589743589744,0.323557692307692,0.0376602564102564,0.127564102564103,0.234615384615385,0.228685897435897,208
"s2lam049_210702",0.0256944444444444,0.275416666666667,0.0418055555555556,0.321111111111111,0.100277777777778,0.257777777777778,240
"s2lam050_190329",0.057962962962963,0.142962962962963,0.0207407407407407,0.498148148148148,0.0772222222222222,0.218703703703704,180
"s2lam050_190411",0.0333333333333333,0.124479166666667,0.00763888888888889,0,0.817534722222222,0.0335069444444444,192
"s2lam050_190427",0.0314814814814815,0.0340277777777778,0.00717592592592593,0.0208333333333333,0.864814814814815,0.0622685185185185,144
"s2lam050_210417",0.153968253968254,0.00987654320987654,0.0839506172839506,0.00282186948853616,0.624867724867725,0.178483245149912,189
"s2lam051_190329",0.0634651600753296,0.508662900188324,0.0261770244821092,0.02015065913371,0.0295668549905838,0.36045197740113,177
"s2lam051_190405",0.210833333333333,0.267666666666667,0.0333333333333333,0.0105,0.236833333333333,0.273,200
"s2lam051_190418",0.0633333333333333,0.261481481481481,0.0207407407407407,0.0196296296296296,0.308888888888889,0.362222222222222,90
"s2lam051_190511",0.0640488656195462,0.695462478184991,0.00610820244328098,0.0043630017452007,0.143455497382199,0.133682373472949,191
"s2lam051_190531",0.0452380952380952,0.49021164021164,0.0293650793650794,0.0978835978835979,0.00846560846560847,0.335185185185185,126
"s2lam051_190621",0.0687793427230047,0.423943661971831,0.0950704225352113,0.0190140845070423,0.193896713615023,0.228403755868545,142
"s2lam051_200617",0.012,0.130666666666667,0.0146666666666667,0.467466666666667,0.0181333333333333,0.3608,125
"s2lam051_200710",0.0263653483992467,0.266290018832392,0.0175141242937853,0.274576271186441,0.132768361581921,0.302448210922787,177
"s2lam051_210328",0.0184397163120567,0.239007092198582,0.0683687943262411,0.103120567375887,0.35886524822695,0.282127659574468,235
"s2lam051_210413",0.0617370892018779,0.457981220657277,0.0126760563380282,0.216901408450704,0.0345070422535211,0.226995305164319,142
"s2lam051_210507",0.132564102564103,0.465897435897436,0.0466666666666667,0.0125641025641026,0.134871794871795,0.238974358974359,130
"s2lam051_210521",0.028494623655914,0.789784946236559,0.01415770609319,0.0220430107526882,0.0519713261648745,0.115591397849462,186
"s2lam051_210606",0.201190476190476,0.093452380952381,0.0470238095238095,0.00595238095238095,0.386904761904762,0.301190476190476,56
"s2lam051_210616",0.0188552188552189,0.214814814814815,0.177777777777778,0,0.0215488215488215,0.57003367003367,198
"s2lam051_210628",0.276456876456876,0.131934731934732,0.0207459207459207,0.0925407925407925,0.0214452214452214,0.469230769230769,143
"s2lam052_190521",0.0344444444444444,0.283055555555556,0.140833333333333,0.0909722222222222,0.00819444444444445,0.447361111111111,240
"s2lam052_190601",0.077536231884058,0.62487922705314,0.0140096618357488,0.0743961352657005,0.0270531400966184,0.196859903381643,138
"s2lam052_190612",0.149407114624506,0.505533596837945,0.0106719367588933,0.0380764163372859,0.0238471673254282,0.283662714097497,253
"s2lam052_190621",0.123842592592593,0.575231481481482,0.0206018518518519,0.055787037037037,0.00925925925925926,0.225462962962963,144
"s2lam052_200522",0.0211695906432749,0.827719298245614,0.00935672514619883,0.0571929824561404,0.00830409356725146,0.0846783625730994,285
"s2lam052_200616",0.00597222222222222,0.343333333333333,0.0145833333333333,0.343611111111111,0.127361111111111,0.188194444444444,240
"s2lam052_200702",0.0263063063063063,0.18990990990991,0.0430630630630631,0.244504504504505,0.0796396396396396,0.425585585585586,185
"s2lam052_210404",0.295302013422819,0.41006711409396,0.00738255033557047,0.0404921700223714,0.0263982102908277,0.239149888143177,149
"s2lam052_210417",0.365964912280702,0.0726315789473684,0.016140350877193,0,0.475614035087719,0.124912280701754,190
"s2lam052_210507",0.0496296296296296,0.528888888888889,0.0259259259259259,0.0212345679012346,0.28,0.156543209876543,135
"s2lam052_210517",0.0141203703703704,0.556712962962963,0.140972222222222,0.0108796296296296,0.0212962962962963,0.275925925925926,144
"s2lam053_190521",0.0211111111111111,0.445138888888889,0.0422222222222222,0.151944444444444,0.0295833333333333,0.323194444444444,240
"s2lam053_190602",0.00595903165735568,0.846368715083799,0.0258845437616387,0.0162011173184358,0.0653631284916201,0.0636871508379888,179
"s2lam053_190610",0.0138095238095238,0.559047619047619,0.00452380952380952,0.176666666666667,0.0307142857142857,0.228571428571429,140
"s2lam054_190521",0.0281944444444444,0.297638888888889,0.0513888888888889,0.170972222222222,0.0279166666666667,0.432361111111111,240
"s2lam054_190602",0.0114814814814815,0.499259259259259,0.0381481481481481,0.127962962962963,0.087962962962963,0.268518518518519,180
"s2lam054_190611",0.0173809523809524,0.0619047619047619,0.215714285714286,0.00166666666666667,0.0461904761904762,0.664047619047619,140
"s2lam054_200506",0.0183673469387755,0.702210884353741,0.00391156462585034,0.13265306122449,0.0316326530612245,0.127210884353742,196
"s2lam054_200603",0.0138308457711443,0.641492537313433,0.00577114427860697,0.0423880597014925,0.280298507462687,0.0844776119402985,335
"s2lam054_210323",0.0273946360153257,0.144252873563218,0.0770114942528736,0.271455938697318,0.227394636015326,0.283716475095785,174
"s2lam054_210422",0.0216269841269841,0.198412698412698,0.0282738095238095,0.364384920634921,0.201388888888889,0.210714285714286,336
"s2lam054_210511",0.118864468864469,0.661721611721612,0.00586080586080586,0.0010989010989011,0.0166666666666667,0.201831501831502,182
"s2lam054_210526",0.0328638497652582,0.307981220657277,0.00539906103286385,0.208450704225352,0.333333333333333,0.163145539906103,142
"s2lam054_210617",0.195843621399177,0.198189300411523,0.0104938271604938,0.123456790123457,0.111604938271605,0.380123456790123,810
"s2lam055_190528",0.00465686274509804,0.661519607843137,0.0115196078431373,0.166421568627451,0.00343137254901961,0.157107843137255,136
"s2lam055_190611",0.0935353535353535,0.666262626262626,0.00343434343434343,0.0682828282828283,0.000808080808080808,0.174949494949495,165
"s2lam055_190622",0.19811542991755,0.30188457008245,0.0102473498233216,0.0346289752650177,0.00459363957597173,0.455241460541814,283
"s2lam055_200528",0.00833333333333333,0.728819444444444,0.0385416666666667,0.1375,0.0262731481481481,0.0780092592592593,288
"s2lam055_200617",0.0321596244131455,0.163380281690141,0.0136150234741784,0.386854460093897,0.00774647887323944,0.3981220657277,142
"s2lam055_200624",0.00797101449275362,0.218115942028986,0.0166666666666667,0.317391304347826,0.027536231884058,0.417149758454106,138
"s2lam055_200710",0.0278985507246377,0.241847826086957,0.00597826086956522,0.334963768115942,0.0635869565217391,0.332789855072464,184
"s2lam055_210326",0.116751269035533,0.089678510998308,0.0461928934010152,0.356175972927242,0.0741116751269036,0.331133671742809,197
"s2lam055_210409",0.0108333333333333,0.283333333333333,0.00277777777777778,0.0936111111111111,0.620555555555556,0.0619444444444444,120
"s2lam055_210425",0.00487179487179487,0.0325641025641026,0.0128205128205128,0.114102564102564,0.811538461538462,0.0566666666666667,130
"s2lam055_210609",0.0356481481481482,0.269675925925926,0.012037037037037,0.317361111111111,0.121064814814815,0.265277777777778,144
"s2lam056_190528",0.00518518518518519,0.324197530864198,0.00469135802469136,0.392345679012346,0.00765432098765432,0.267654320987654,135
"s2lam056_190608",0.101564380264741,0.273285198555957,0.0495788206979543,0.250902527075812,0.0305655836341757,0.307942238267148,277
"s2lam056_190623",0.109490740740741,0.414583333333333,0.0719907407407407,0.0266203703703704,0.00300925925925926,0.38125,144
"s2lam056_200607",0.00486111111111111,0.445023148148148,0.0513888888888889,0.0793981481481481,0.0284722222222222,0.400231481481481,288
"s2lam056_210404",0.0107638888888889,0.307638888888889,0.0317708333333333,0.30625,0.0939236111111111,0.269791666666667,192
"s2lam056_210424",0.00861111111111111,0.328194444444444,0.138055555555556,0.273888888888889,0.0302777777777778,0.238888888888889,240
"s2lam056_210526",0.0297619047619048,0.594047619047619,0.00785714285714286,0.162380952380952,0.0285714285714286,0.186428571428571,140
"s2lam056_210621",0.0161231884057971,0.484420289855072,0.048731884057971,0.0896739130434783,0.180072463768116,0.220652173913043,184
"s2lam056_410616",0.00345679012345679,0.326172839506173,0.0135802469135802,0.129876543209877,0.433086419753086,0.148148148148148,135
"s2lam057_190521",0.0323611111111111,0.303888888888889,0.0520833333333333,0.0579166666666667,0.126111111111111,0.452361111111111,240
"s2lam057_190601",0.00795795795795796,0.175375375375375,0.375375375375375,0.138738738738739,0.00735735735735736,0.300750750750751,222
"s2lam057_190619",0.0858796296296296,0.375231481481481,0.0289351851851852,0.0763888888888889,0.0162037037037037,0.434953703703704,144
"s2lam057_200710",0.0108156028368794,0.0900709219858156,0.0132978723404255,0.661170212765957,0.00354609929078014,0.222517730496454,188
"s2lam057_210328",0.0141456582633053,0.289635854341737,0.0263305322128852,0.207703081232493,0.156442577030812,0.329271708683473,238
"s2lam057_210413",0.0113475177304965,0.191725768321513,0.0115839243498818,0.352482269503546,0.25177304964539,0.201182033096927,141
"s2lam057_210430",0.0549751243781095,0.299502487562189,0.0624378109452736,0.0467661691542289,0.145522388059701,0.406467661691542,134
"s2lam057_210530",0.0108156028368794,0.499468085106383,0.00851063829787234,0.00531914893617021,0.524290780141844,0.0414893617021277,188
"s2lam057_210613",0.0127504553734062,0.298724954462659,0.0063752276867031,0.263934426229508,0.272131147540984,0.179781420765027,183
"s2lam058_190521",0.0225,0.203888888888889,0.0504166666666667,0.0972222222222222,0.0075,0.620416666666667,240
"s2lam058_190601",0.000888888888888889,0.547555555555556,0.142962962962963,0.056,0.00844444444444444,0.252740740740741,225
"s2lam058_190619",0.0261574074074074,0.712037037037037,0.0125,0.135648148148148,0.00717592592592593,0.111805555555556,144
"s2lam058_200607",0.0133101851851852,0.60775462962963,0.0378472222222222,0.0225694444444444,0.150115740740741,0.204861111111111,288
"s2lam058_210404",0.0112794612794613,0.242760942760943,0.0122895622895623,0.421043771043771,0.170538720538721,0.162962962962963,198
"s2lam058_210420",0.0450980392156863,0.623529411764706,0.0071078431372549,0.161029411764706,0.0818627450980392,0.107352941176471,136
"s2lam058_210507",0.101767676767677,0.372222222222222,0.0169191919191919,0.0555555555555556,0.298484848484848,0.207828282828283,132
"s2lam058_210527",0.0164835164835165,0.863919413919414,0.00256410256410256,0.0177655677655678,0.0293040293040293,0.089010989010989,182
"s2lam058_210617",0.029954954954955,0.286936936936937,0.00878378378378378,0.206756756756757,0.201126126126126,0.281981981981982,148
"s2lam059_190521",0.0788888888888889,0.296666666666667,0.0229166666666667,0.183611111111111,0.0104166666666667,0.414722222222222,240
"s2lam059_190601",0.0179372197309417,0.44813153961136,0.0822122571001495,0.0799701046337818,0.00239162929745889,0.372795216741405,223
"s2lam059_190610",0.0267139479905437,0.449408983451537,0.0156028368794326,0.270921985815603,0.0163120567375887,0.229550827423168,141
"s2lam059_190623",0.0520833333333333,0.259027777777778,0.148842592592593,0.074537037037037,0.0037037037037037,0.464814814814815,144
"s2lam059_200607",0.0025462962962963,0.740046296296296,0.0341435185185185,0.0438657407407407,0.0100694444444444,0.175925925925926,288
"s2lam059_210404",0.0189003436426117,0.282302405498282,0.00532646048109966,0.437285223367698,0.00498281786941581,0.253780068728522,194
"s2lam059_210420",0.00990338164251208,0.591545893719807,0.0130434782608696,0.254589371980676,0.0159420289855072,0.119323671497585,138
"s2lam059_210506",0.0148936170212766,0.325531914893617,0.0342789598108747,0.0614657210401891,0.412529550827423,0.192434988179669,141
"s2lam059_210612",0.111888111888112,0.4997668997669,0.0116550116550117,0.0396270396270396,0.147319347319347,0.216783216783217,143
"s2lam060_190528",0.0379227053140097,0.490821256038647,0.0072463768115942,0.233574879227053,0.0118357487922705,0.223188405797101,138
"s2lam060_190611",0.101004016064257,0.628915662650602,0.00421686746987952,0.0566265060240964,0.01285140562249,0.206224899598394,166
"s2lam060_200507",0.0214162348877375,0.558549222797928,0.0583765112262522,0.089119170984456,0.0169257340241796,0.264248704663212,193
"s2lam060_200603",0.00683229813664596,0.795134575569358,0.0146997929606625,0.103312629399586,0.00714285714285714,0.0774327122153209,322
"s2lam060_200624",0.00422885572139303,0.491542288557214,0.00522388059701493,0.283830845771144,0.00422885572139303,0.214427860696517,134
"s2lam060_210404",0.0134003350083752,0.236348408710218,0.0123953098827471,0.316750418760469,0.142546063651591,0.31608040201005,199
"s2lam060_210420",0.0117647058823529,0.331617647058824,0.0110294117647059,0.43921568627451,0.0215686274509804,0.192401960784314,136
"s2lam060_210506",0.0351851851851852,0.488657407407407,0.0486111111111111,0.125694444444444,0.0643518518518519,0.255324074074074,144
"s2lam060_210521",0.0159722222222222,0.596759259259259,0.00833333333333333,0.225694444444444,0.0162037037037037,0.14537037037037,144
"s2lam060_210716",0.0162640901771337,0.279871175523349,0.0412238325281804,0.135104669887279,0.159420289855072,0.396296296296296,207
"s2lam061_190520",0.0195804195804196,0.277622377622378,0.145221445221445,0.146386946386946,0.138461538461538,0.30979020979021,143
"s2lam061_190528",0.114197530864198,0.684053497942387,0.00123456790123457,0.0155349794238683,0.010082304526749,0.188168724279835,324
"s2lam061_190614",0.120039682539683,0.563095238095238,0.00436507936507937,0.0930555555555556,0.00793650793650794,0.217063492063492,168
"s2lam061_200605",0.0667200854700855,0.19599358974359,0.0601495726495727,0.369871794871795,0.0269764957264957,0.292040598290598,624
"s2lam061_210418",0.0512396694214876,0.426308539944904,0.028099173553719,0.0443526170798898,0.216942148760331,0.264462809917355,242
"s2lam061_210509",0.00837696335078534,0.516055846422339,0.0855148342059337,0.0211169284467714,0.197033158813264,0.216230366492147,191
"s2lam061_210525",0.0206666666666667,0.668888888888889,0.0188888888888889,0.0184444444444444,0.102888888888889,0.203555555555556,150
"s2lam061_210614",0.0185840707964602,0.388200589970501,0.0310717797443461,0.209439528023599,0.144739429695182,0.238249754178958,339
"s2lam062_190625",0.0135198135198135,0.421445221445221,0.00885780885780886,0.288578088578089,0.0226107226107226,0.252680652680653,143
"s2lam062_200606",0.0679398148148148,0.22974537037037,0.058275462962963,0.381018518518519,0.0385416666666667,0.236516203703704,576
"s2lam063_190625",0.0218390804597701,0.145057471264368,0.0151724137931034,0.259770114942529,0.00574712643678161,0.553103448275862,145
"s2lam063_200606",0.015922619047619,0.265327380952381,0.0440476190476191,0.25625,0.00238095238095238,0.418005952380952,224
"s2lam063_200708",0.0305860805860806,0.177472527472527,0.03003663003663,0.0912087912087912,0.53956043956044,0.180586080586081,182
"s2lam063_210403",0.0716190476190476,0.170095238095238,0.0752380952380952,0.0127619047619048,0.305333333333333,0.408190476190476,175
"s2lam063_210418",0.459427609427609,0.119023569023569,0.00673400673400673,0.00168350168350168,0.119023569023569,0.314478114478114,198
"s2lam063_210508",0.0214689265536723,0.250847457627119,0.0101694915254237,0.102071563088512,0.449340866290019,0.210734463276836,177
"s2lam063_210521",0.0203296703296703,0.706593406593407,0.00934065934065934,0.0576923076923077,0.113186813186813,0.124542124542125,182
"s2lam063_210530",0.0206185567010309,0.589175257731959,0.0125429553264605,0.0128865979381443,0.31426116838488,0.0994845360824742,194
"s2lam063_210613",0.0132616487455197,0.256451612903226,0.01415770609319,0.318817204301075,0.158243727598566,0.262724014336918,186
"s2lam064_190625",0.0157894736842105,0.213533834586466,0.00676691729323308,0.533082706766917,0.0142857142857143,0.219548872180451,133
"s2lam064_200509",0.0388888888888889,0.727372685185185,0.048900462962963,0.0226851851851852,0.029224537037037,0.149247685185185,576
"s2lam065_190625",0.037962962962963,0.00115740740740741,0.638425925925926,0,0.062037037037037,0.30162037037037,144
"s2lam065_200528",0.0322916666666667,0.895225694444444,0.00078125,0.000260416666666667,0.00546875,0.0736979166666667,384
"s2lam065_210426",0.0298534798534799,0.23992673992674,0.0512820512820513,0.227106227106227,0.193406593406593,0.280769230769231,182
"s2lam065_210514",0.0199652777777778,0.544097222222222,0.0279513888888889,0.118229166666667,0.1734375,0.155034722222222,192
