site,ACI,ADI,AEI,NDSI,NDSI_A,NDSI_B,BI,H,Ht,Hs,M,R,sfm,rugo,zcr_mean,YYYY
s2lam013_180624,57.31231991,2.095377037,0.158861932,0.381324317,0.692692985,1.745920995,1.177347852,0.933289558,0.985418331,0.968975099,0.004538497,0.294443655,0.471546567,0.093646097,0.347346471,2018
s2lam013_180702,57.09315387,2.120567335,0.157417749,0.242297688,0.713966694,1.546140298,1.726497235,0.934834218,0.983837478,0.969969593,0.004018652,0.347171821,0.444652909,0.089692721,0.348117861,2018
s2lam013_180707,58.07672634,1.720902957,0.343907845,-0.400565464,0.971469793,0.459297046,1.556348647,0.88191166,0.982246995,0.95040832,0.006765339,0.381794554,0.429273167,0.05949757,0.220208536,2018
s2lam013_190311,79.52870838,1.796966569,0.419334389,-0.335524911,0.948023999,0.538921662,3.108889187,0.820148352,0.969953316,0.937372201,0.025447701,0.35981726,0.436947064,0.04535505,0.119944803,2019
s2lam013_190324,57.82667532,2.28144395,0.037444866,-0.732365371,0.996307915,0.162709377,5.759445741,0.851827285,0.990183646,0.935279491,0.022519672,0.153860782,0.491762814,0.041553406,0.10466247,2019
s2lam013_190419,57.34041932,2.2533155,0.0631849,-0.031366468,0.885148189,0.986232696,1.38975188,0.916469801,0.989434641,0.961410346,0.005765202,0.391679796,0.430698308,0.093615268,0.240189291,2019
s2lam013_200522,60.82920972,2.264447853,0.075539384,0.654319561,0.412594962,1.964168302,4.434742636,0.9578987,0.982780191,0.975129541,0.003752427,1.215333418,0.363897257,0.075657008,0.40311163,2020
s2lam013_200616,57.70250887,2.286318912,0.020755137,0.67993932,0.42704569,2.166509511,1.757934366,0.960990652,0.986703595,0.978482585,0.004586336,1.328978606,0.364821671,0.105355612,0.48946661,2020
s2lam013_200702,57.39899988,2.271353615,0.036337748,0.248797499,0.773627422,1.520711401,1.264344102,0.957537412,0.986304131,0.978051219,0.004428091,1.766345332,0.309916483,0.069666834,0.459914885,2020
s2lam013_210502,66.36779824,1.753443309,0.465935555,-0.126115675,0.900931873,0.845943612,3.674417276,0.849769156,0.976455737,0.949984536,0.012571595,0.24764612,0.449232562,0.01921681,0.13151234,2021
s2lam013_210514,64.55598762,2.077964568,0.226194325,0.300292068,0.686869879,1.564529153,2.600462065,0.937035994,0.974623441,0.969642253,0.004589223,0.559523783,0.39513462,0.03989582,0.372229147,2021
s2lam013_210527,57.6587427,2.26452727,0.042228956,0.393343168,0.662791163,1.843438194,1.205379297,0.962326775,0.986901892,0.978722285,0.003378942,1.784631219,0.326419479,0.070398096,0.436054793,2021
s2lam013_210622,57.63670048,2.294235618,0.015262075,0.513913861,0.616128589,2.019672251,1.284588737,0.970481986,0.987403205,0.982002006,0.002908921,2.865671236,0.302105364,0.086393908,0.487236638,2021
s2lam014_180604,57.91849465,2.286080878,0.022334209,0.571963885,0.558864741,2.155198914,1.23722108,0.970492067,0.987649701,0.981839013,0.002532878,0.341498096,0.428569272,0.093697664,0.429244976,2018
s2lam014_180707,57.23940065,2.082123596,0.212321457,-0.298398386,0.961970747,0.550577914,1.763053717,0.852493218,0.988311304,0.93567375,0.010452457,0.186567875,0.403795953,0.065863256,0.147262181,2018
s2lam014_190315,57.63615344,2.1403574,0.1627474,-0.110226386,0.912531763,0.846471496,1.456912312,0.908477809,0.987146987,0.959145631,0.00570225,0.488318064,0.400493368,0.064225299,0.235258043,2019
s2lam014_190402,60.78497071,2.09108836,0.190354651,-0.217995177,0.9498138,0.625787232,3.067442621,0.94753026,0.982735243,0.973060497,0.004439282,0.285885626,0.415456957,0.036457646,0.311584508,2019
s2lam014_190414,59.70873439,1.959255103,0.256740518,0.478530714,0.60421859,1.826658678,2.342632281,0.916527475,0.982728218,0.964847191,0.004738514,0.364135751,0.554047101,0.042145078,0.291924262,2019
s2lam014_190428,62.52460013,1.900462751,0.302549174,0.272818952,0.765342613,1.487068624,2.662753005,0.894512157,0.976075706,0.956807441,0.006097031,0.378801038,0.444276291,0.041850694,0.24268185,2019
s2lam014_190513,61.68512369,2.166251365,0.146104872,-0.022733407,0.869426505,0.984066852,2.774455056,0.94614334,0.983688259,0.974620196,0.006016361,0.362106714,0.446310186,0.037398287,0.32692209,2019
s2lam015_180707,57.1034314,2.261681049,0.062335671,-0.370346648,0.966048705,0.512846115,1.189927934,0.918702464,0.986986437,0.96270503,0.005495685,0.517134758,0.513311699,0.105814951,0.32184465,2018
s2lam015_190311,70.49540945,1.410448771,0.607887978,-0.579365902,0.97207306,0.341266363,3.927274531,0.72524407,0.979358944,0.904988788,0.038236375,0.476509665,0.430886599,0.028233182,0.055828816,2019
s2lam015_190324,59.86256841,2.224145375,0.094362524,-0.056557073,0.916243758,0.858384267,2.274015413,0.95721682,0.985135421,0.977475145,0.004238806,0.254517852,0.502521373,0.060025059,0.351862854,2019
s2lam015_190402,62.3923867,2.245896494,0.075317704,-0.067839429,0.919606417,0.861023088,2.885256843,0.95555333,0.985029884,0.976678287,0.004592197,0.301671138,0.497737445,0.035644392,0.348322079,2019
s2lam015_190409,68.40263487,1.582567453,0.565631879,0.082456357,0.682465892,0.836149882,5.938399155,0.755515316,0.975590783,0.914327457,1.14E-11,0.219553675,0.437724649,0.023921074,0.087290509,2019
s2lam015_190418,62.01714221,2.198904813,0.128308893,0.175895711,0.816209796,1.279425215,2.603113935,0.941074178,0.981433551,0.969894738,0.003269118,0.815557341,0.365863426,0.031908978,0.360688463,2019
s2lam015_190427,59.31957917,2.124983009,0.16291634,0.356751715,0.686716104,1.609582566,2.062829562,0.958956726,0.982877929,0.976438091,0.002453071,0.309959177,0.475009131,0.073551392,0.429333017,2019
s2lam015_190612,57.50173847,2.130934014,0.175839136,0.331431511,0.668906936,1.570563574,2.244268946,0.947512821,0.986487554,0.973677602,0.003493201,0.287980924,0.414830854,0.081370751,0.363842665,2019
s2lam015_200522,61.75981994,2.202495953,0.130792424,0.601812533,0.43531324,1.850099979,3.970410355,0.950618692,0.980333037,0.972350922,0.003268637,1.726951236,0.355485653,0.052483977,0.392355056,2020
s2lam015_200603,90.24438444,1.892272244,0.34773916,0.627642103,0.376802027,1.699979866,6.033176223,0.888189236,0.95935451,0.958189459,0.007377929,0.434384091,0.522995072,0.041274851,0.270165995,2020
s2lam015_210322,57.86817206,1.761662863,0.402126837,0.070864025,0.829263002,1.151223153,1.81331408,0.868090227,0.982331527,0.944565792,0.011253814,0.445488058,0.407556275,0.046457246,0.227203542,2021
s2lam015_210409,60.22747033,1.763033746,0.363014898,0.316569446,0.68220889,1.621938887,1.898731972,0.923570994,0.976405154,0.962118577,0.003725398,0.749754345,0.353120311,0.038842542,0.372341824,2021
s2lam015_210502,59.40063095,1.665956646,0.454800317,-0.071503375,0.839861454,0.874411207,2.684723369,0.845441012,0.985495511,0.935719857,0.009514936,0.429513302,0.452932239,0.030780293,0.137976906,2021
s2lam015_210521,58.82655114,2.211323256,0.112495882,0.545241015,0.567017058,2.007633449,1.954362021,0.946128808,0.983973543,0.973671846,0.003808999,0.661019393,0.352168316,0.065925147,0.373799886,2021
s2lam015_210609,64.68354012,1.799378452,0.375976,0.286617046,0.711557568,1.496014865,3.067757063,0.905043979,0.956590167,0.95582035,0.004976125,0.471586854,0.421927573,0.030445152,0.380864595,2021
s2lam015_210623,59.51888925,1.989288706,0.220719591,0.196333829,0.755490312,1.411769962,2.010388354,0.93246632,0.981474737,0.967626305,0.004002382,0.587185022,0.357759632,0.039329968,0.330629901,2021
s2lam016_180707,57.3651784,1.984230262,0.2698445,-0.422175906,0.954214858,0.474022402,2.397844664,0.886841863,0.983333513,0.95055386,0.006577522,0.418018908,0.417973419,0.06981465,0.254988569,2018
s2lam016_190312,57.1633462,2.25358575,0.073886065,-0.476949109,0.967334809,0.346220264,5.019983663,0.886397274,0.989266519,0.948192653,0.007302361,0.20048969,0.422570446,0.065435998,0.149771628,2019
s2lam016_190326,58.29548758,2.09322917,0.194999365,0.109395671,0.855149895,1.144817641,2.362694905,0.917312002,0.985238957,0.962933906,0.004930173,0.439061169,0.416359245,0.059162697,0.265800728,2019
s2lam016_190402,57.43965266,2.296179185,0.016353242,0.066945676,0.80091245,0.922718263,4.636152639,0.944241189,0.989220054,0.971226577,0.004350559,0.303338508,0.483180004,0.08118785,0.252979613,2019
s2lam016_190617,57.75538839,2.196670384,0.133821126,-0.193121925,0.917162036,0.704527519,2.422078851,0.919804375,0.986358318,0.96285564,0.004209588,0.200368924,0.488401372,0.067800492,0.25304649,2019
s2lam016_190627,57.40857441,2.282225738,0.032732643,0.389208103,0.719592889,1.663101096,1.514388771,0.975354699,0.988651347,0.983707755,0.002228157,0.283572792,0.41769225,0.098908237,0.452190872,2019
s2lam016_200522,58.26260111,2.189237827,0.102790494,0.356561742,0.664866986,1.645144875,2.045246661,0.951585965,0.983100917,0.972685551,0.003186542,2.773768879,0.315282101,0.078024447,0.402411605,2020
s2lam016_200610,68.77618492,2.091568431,0.24065046,0.350049598,0.644908673,1.421827369,3.301540511,0.92037516,0.967159085,0.968391834,0.00638665,0.414702003,0.506614861,0.040641726,0.380208433,2020
s2lam016_200701,64.19845208,1.64754734,0.421735718,0.122851393,0.783143796,1.283378135,2.842981884,0.889979774,0.965946647,0.953188077,0.006640548,0.691770783,0.373031803,0.043932879,0.356511131,2020
s2lam016_210417,58.64204567,2.21585848,0.090970185,0.241682641,0.758241459,1.518242429,1.804388513,0.945925791,0.986150218,0.97204046,0.003304878,0.400307055,0.352006795,0.057769584,0.348764259,2021
s2lam016_210514,60.55394421,1.729890483,0.373478336,0.369907697,0.674974317,1.603851978,2.628789843,0.915689744,0.976537628,0.957135436,0.004117779,0.429047134,0.376358523,0.042370831,0.312298164,2021
s2lam016_210530,58.4643394,2.074960359,0.170013467,0.371839678,0.693938794,1.599544303,2.423758896,0.953113547,0.979843894,0.971809828,0.003172777,1.216471191,0.350106082,0.087231931,0.471641644,2021
s2lam016_210609,58.61455171,2.117727085,0.173596452,0.495313561,0.582943615,1.787034446,2.621938063,0.947860988,0.983068458,0.972638228,0.00340517,0.932709,0.365200262,0.073852128,0.413328526,2021
s2lam016_210622,58.08617579,2.158369367,0.143587058,0.361704434,0.697299203,1.692159258,1.834342173,0.934020171,0.984749076,0.967726952,0.004967166,0.645975237,0.377525037,0.077446504,0.400005513,2021
s2lam016_210627,57.81931708,2.046121491,0.163737513,0.436615051,0.674944621,1.840425364,1.462967933,0.963815215,0.982778391,0.976537877,0.002496584,1.420866224,0.336415206,0.075500414,0.469047656,2021
s2lam017_180702,57.86978136,2.023614226,0.230321772,0.11298606,0.725805991,1.234324884,2.121416927,0.920298862,0.981974971,0.963028778,0.004621043,0.270102237,0.461941665,0.079679365,0.341773289,2018
s2lam017_180707,57.41654554,2.189558576,0.113607255,0.092133854,0.859681012,1.173496646,1.255876592,0.905512014,0.989199309,0.957511546,0.006160857,0.15721157,0.398299583,0.088984288,0.23082878,2018
s2lam017_190311,68.20090913,1.642963592,0.475252727,-0.519656627,0.974051964,0.368942987,2.97261658,0.799105764,0.975304772,0.929464053,0.015045873,0.401601591,0.468189146,0.039184862,0.125420576,2019
s2lam017_200701,58.33125606,2.22964361,0.083583287,0.397824738,0.658957537,1.660184317,2.186839094,0.959980948,0.984915045,0.976244767,0.003344899,0.911099732,0.37832471,0.080080595,0.440406534,2020
s2lam017_210417,58.08576591,2.236804892,0.072438982,0.374978473,0.692247228,1.671446713,1.392066845,0.946576322,0.987678227,0.972585056,0.003998081,0.829915731,0.312809687,0.071048864,0.367931469,2021
s2lam017_210507,60.19118049,2.126339235,0.163188507,0.315487074,0.707684874,1.545220351,2.068856001,0.947093342,0.98142425,0.972371159,0.003676713,0.259126931,0.448914257,0.048380922,0.384370652,2021
s2lam017_210521,61.35566059,2.109945756,0.200429279,0.429263582,0.622285841,1.63385062,3.240455881,0.937446651,0.978622278,0.970394549,0.004266972,0.45323301,0.404502017,0.047012475,0.336788675,2021
s2lam017_210606,66.57470445,2.046886497,0.270102407,0.121860817,0.839116617,1.225206679,3.165065582,0.888163307,0.981399851,0.958182032,0.011630445,0.271008257,0.521221286,0.038030754,0.209419522,2021
s2lam017_210616,61.21574149,2.186299075,0.162434645,0.356009111,0.634279556,1.480207075,2.97846752,0.946900917,0.976522399,0.971086992,0.005248318,1.011396588,0.379659025,0.056640031,0.473619463,2021
s2lam018_180612,58.45210698,2.095632738,0.186851916,0.294208693,0.709176453,1.540648157,2.029244286,0.936850363,0.983827945,0.969260763,0.003892102,0.530732444,0.351291596,0.079059828,0.374605278,2018
s2lam018_180707,57.11703662,2.279978925,0.022698117,0.587242848,0.576014671,2.22598863,0.743851816,0.95058225,0.989831452,0.974584444,0.0033008,0.225773198,0.460639629,0.126586303,0.346014433,2018
s2lam018_190312,58.9927841,1.904073958,0.259993264,-0.120859421,0.929537125,0.804882356,1.821243681,0.922544514,0.979520888,0.964272512,0.004355789,0.471322331,0.413594088,0.076938366,0.316198114,2019
s2lam018_190326,61.70693539,1.875997542,0.30652342,-0.500800617,0.97694833,0.35560796,3.338001908,0.889785794,0.980284934,0.95243987,0.009916202,0.290098361,0.510868856,0.044356887,0.207031987,2019
s2lam018_190402,60.34283692,2.23588729,0.053526012,0.560647027,0.577738941,2.141598252,1.303683733,0.969250445,0.985267028,0.982812918,0.003526342,0.251472153,0.650895164,0.052539154,0.426499919,2019
s2lam018_190412,163.6500848,2.244071034,0.056149845,0.599888775,0.453997402,2.317620007,0.406344618,0.818235401,0.841639357,0.978799362,0.00304634,0.057353555,0.658984504,0.674781326,0.026918059,2019
s2lam018_190506,177.1168554,2.274898043,0.030778122,0.721476204,0.390966725,2.538576899,0.280129253,0.808778758,0.814103893,0.983536054,0.000748124,0.046301014,0.75165728,1.137704949,0.027548803,2019
s2lam018_190517,188.3469453,2.302584449,5.67E-05,0.767723321,0.348369062,2.651235445,0.01112447,0.80039231,0.800394183,0.984971776,0.000266433,0.00322547,0.796106835,0.988607286,0.000695098,2019
s2lam019_180707,57.05444455,2.268025796,0.050803581,-0.017102914,0.888230029,1.044197926,1.73951122,0.926080128,0.98881639,0.965234006,0.004871206,0.168802191,0.334536454,0.078863474,0.264024304,2018
s2lam019_190311,73.9647736,1.550723559,0.559833798,-0.08545892,0.772853563,0.693288596,4.9061522,0.779335158,0.966307523,0.922406715,0.025980515,0.35558587,0.440431387,0.025128342,0.097422317,2019
s2lam019_190402,60.30417827,2.197480936,0.124551371,0.012452342,0.865392036,0.949688218,3.137675261,0.947685344,0.984581174,0.972877278,0.004191069,0.236531691,0.462292174,0.041606404,0.307081991,2019
s2lam019_190414,59.86943609,1.993675634,0.261496321,0.377995777,0.693982062,1.606598547,2.702197445,0.908039247,0.983679789,0.962499847,0.005618111,0.335606109,0.483969842,0.042110183,0.25191053,2019
s2lam019_190428,58.86254253,2.228513471,0.084625527,0.198170963,0.761212177,1.231807387,2.864152335,0.943373439,0.984512428,0.972626877,0.004251899,0.406199039,0.36082999,0.056958649,0.300052356,2019
s2lam019_190513,59.74245734,2.173787482,0.149775197,-0.081757893,0.883485708,0.881610059,3.51431147,0.928954312,0.986278183,0.966591881,0.007069828,0.217172353,0.430331211,0.04328159,0.259253778,2019
s2lam019_190522,59.18937369,2.064860136,0.195020129,-0.164480625,0.927844361,0.708905772,3.014102594,0.932317012,0.983646244,0.968362061,0.004456954,0.438688177,0.3879245,0.053472932,0.269586206,2019
s2lam019_190603,61.86942956,1.860436765,0.333968577,0.036633634,0.844217192,1.023516368,3.333626441,0.897630224,0.977725204,0.958851821,0.005588507,0.369142642,0.421810619,0.044026695,0.225315728,2019
s2lam019_200522,60.66124755,2.225251337,0.109258853,0.490760037,0.523222095,1.648440421,3.907598913,0.942751101,0.978277275,0.970835936,0.003506111,1.330584786,0.297890539,0.061900303,0.358639618,2020
s2lam019_200624,57.36598835,2.27969737,0.029129851,0.338782325,0.74420818,1.630369806,1.780901965,0.971048609,0.985289214,0.982217863,0.002303206,0.708335116,0.340000125,0.071790004,0.450332279,2020
s2lam019_200710,57.00326103,2.287106002,0.02353797,0.527579812,0.618392553,1.974176152,1.340292324,0.956635928,0.976630622,0.976641672,0.002960088,3.812721603,0.275569543,0.066596719,0.488073703,2020
s2lam019_210326,57.30213687,2.225018237,0.079219779,0.209424351,0.798412062,1.444290998,1.491908337,0.938013449,0.979781385,0.969276278,0.003896817,1.364828978,0.296174005,0.066198468,0.378127811,2021
s2lam019_210417,61.59520863,1.984486557,0.3468247,-0.128306271,0.901934242,0.838721891,3.945578198,0.855499821,0.981465663,0.943435343,0.013409333,0.437622863,0.397176887,0.022567203,0.143666269,2021
s2lam019_210501,75.49043917,1.733321614,0.478994766,0.084353455,0.845768834,1.064689492,4.713952135,0.830746024,0.968435274,0.94956806,0.018772116,0.177825125,0.463743853,0.029261491,0.184151529,2021
s2lam019_210515,58.11409997,2.211682862,0.111958702,-0.583985287,0.987263799,0.260209574,7.199684631,0.843231895,0.988325924,0.932696549,0.019447857,0.117557961,0.474637199,0.035730163,0.095227353,2021
s2lam019_210608,72.94419833,2.092339312,0.244159183,0.197341126,0.823353161,1.322710547,3.35204404,0.9073365,0.96110561,0.966063821,0.006174119,0.325752913,0.462387136,0.047135777,0.334073989,2021
s2lam020_190529,57.61199388,2.179996768,0.117511269,0.281135842,0.790477159,1.4519602,1.810373187,0.951880307,0.986631149,0.976003675,0.003627432,0.268708168,0.510777175,0.078140496,0.370007728,2019
s2lam020_190607,61.86015151,2.237697985,0.114578019,0.233404955,0.762678021,1.470425803,2.01983579,0.93155061,0.983474359,0.970349854,0.013521626,0.220151055,0.51591479,0.053653406,0.329759579,2019
s2lam020_200616,57.91990661,2.268085787,0.040799641,0.500344235,0.588379086,1.954564328,1.546810823,0.968492388,0.987762181,0.981418842,0.002667317,1.094146907,0.388671023,0.081518556,0.446061059,2020
s2lam020_200630,61.46379252,2.065330806,0.231248007,0.128806555,0.759439492,1.372866441,2.888170748,0.917895822,0.974217001,0.964450206,0.005090863,0.749314222,0.364920668,0.061038396,0.365380153,2020
