"site","wavs","wavs_sans_int","Anthropophony_mean","Biophony_mean","Geophony_mean","Quiet_mean","Interference_mean"
"s2lam045_190617",460,174,0.14020979020979,0.269114219114219,0.00151515151515152,0.36025641025641,0
"s2lam045_200605",979,505,0.00478199718706048,0.468776371308017,0.112587904360056,0.0292545710267229,0
"s2lam045_210424",731,581,0.0206666666666667,0.127333333333333,0.0162222222222222,0.629333333333333,0
"s2lam045_210509",571,292,0.002389486260454,0.82568697729988,0.0044205495818399,0.0623655913978495,0
"s2lam045_210525",437,91,0.0174373795761079,0.407418111753372,0.0226396917148362,0.324470134874759,0
"s2lam045_210602",429,360,0.0222222222222222,0.831400966183575,0.000966183574879227,0.0507246376811594,0
"s2lam045_210615",415,328,0.0647509578544061,0.794252873563218,0,0.014176245210728,0
"s2lam045_210627",424,259,0.00242424242424242,0.149090909090909,0.00606060606060606,0.680808080808081,0
"s2lam046_190318",432,239,0.420898100172712,0.171848013816926,0.0193436960276339,0.000863557858376511,0
"s2lam046_190329",720,297,0.0655634357762017,0.154767533490938,0.0584712371946415,0.069424743892829,0
"s2lam046_190405",553,99,0.195080763582966,0.441116005873715,0.00345080763582966,0.00770925110132159,0
"s2lam046_190412",579,191,0.201632302405498,0.475257731958763,0.0127147766323024,0.0292955326460481,0
"s2lam046_190422",457,118,0.0127826941986234,0.396263520157325,0.102163225172075,0.0579154375614553,0
"s2lam046_190505",872,289,0.0246998284734134,0.356546598056032,0.00920526014865638,0.390508862206975,0
"s2lam046_190614",576,312,0.0332070707070707,0.245328282828283,0.000252525252525253,0.523989898989899,0
"s2lam046_190621",426,376,0.068,0.262,0.00733333333333333,0.422666666666667,0
"s2lam046_200602",1429,1303,0.00952380952380952,0.508201058201058,0.0240740740740741,0.268783068783069,0
"s2lam046_200630",427,36,0.0485080988917306,0.116368286445013,0.00451832907075874,0.5538789428815,0
"s2lam046_210410",195,107,0.00568181818181818,0.136363636363636,0.0492424242424242,0.165909090909091,0
"s2lam046_210426",568,174,0.101861252115059,0.188494077834179,0.0289340101522843,0.238747884940778,0
"s2lam047_190405",606,353,0.158102766798419,0.513702239789196,0.00711462450592885,0.00342555994729908,0
"s2lam047_190418",293,56,0.0755274261603376,0.168354430379747,0.0161744022503516,0.146132208157525,0
"s2lam047_190506",460,210,0.0198666666666667,0.407866666666667,0.00986666666666667,0.255866666666667,0
"s2lam047_190607",593,247,0.0509633911368015,0.907610789980732,0.00433526011560694,0,0
"s2lam047_190621",431,268,0.0198364008179959,0.461758691206544,0.00347648261758691,0.347034764826176,0
"s2lam047_200603",1184,493,0.0095031355523396,0.399179932465027,0.0985528219971056,0.0521948866377231,0
"s2lam047_210526",418,250,0.0972222222222222,0.243452380952381,0.00396825396825397,0.285119047619048,0
"s2lam047_210609",434,240,0.212714776632302,0.354982817869416,0.0106529209621993,0.0764604810996564,0
"s2lam047_210624",425,198,0.0437591776798825,0.248898678414097,0.00734214390602056,0.402202643171806,0
"s2lam048_190329",540,322,0.0637614678899083,0.0577981651376147,0.119571865443425,0.291743119266055,0
"s2lam048_190405",611,436,0.160761904761905,0.145904761904762,0.102095238095238,0.00742857142857143,0
"s2lam048_190413",743,382,0.0527239150507849,0.205909510618652,0.022253000923361,0.196768236380425,0
"s2lam048_190602",581,20,0.00249554367201426,0.419786096256685,0.0515151515151515,0.154010695187166,0
"s2lam048_190612",441,98,0.0791059280855199,0.328474246841594,0.00894071914480078,0.220019436345967,0
"s2lam048_200506",590,196,0.0435702199661591,0.83824027072758,0.00109983079526227,0.0263113367174281,0
"s2lam048_200603",989,505,0.0201790633608815,0.679063360881543,0.0253443526170799,0.0597796143250689,0
"s2lam048_200622",423,141,0.00401891252955083,0.342316784869976,0.0680851063829787,0.127186761229314,0
"s2lam049_190329",721,252,0.0538024164889837,0.0621890547263682,0.034044065387349,0.394740582800284,0
"s2lam049_190412",573,149,0.344496855345912,0.300943396226415,0.0291666666666667,0.00542452830188679,0
"s2lam049_190422",462,290,0.0343023255813954,0.53953488372093,0.0875968992248062,0.0116279069767442,0
"s2lam049_190505",872,337,0.0225545171339564,0.363364485981308,0.0357009345794393,0.186479750778816,0
"s2lam049_190522",1014,440,0.348548199767712,0.372357723577236,0.0032520325203252,0.0447735191637631,0
"s2lam049_190607",468,345,0.081029810298103,0.129539295392954,0.0227642276422764,0.478590785907859,0
"s2lam049_190630",601,49,0.0236714975845411,0.304227053140097,0.0614130434782609,0.207367149758454,0
"s2lam049_210501",415,415,NA,NA,NA,NA,NA
"s2lam049_210515",592,377,0.0432558139534884,0.36,0.0075968992248062,0.35937984496124,0
"s2lam049_210702",722,352,0.0312612612612613,0.181891891891892,0.0134234234234234,0.535945945945946,0
"s2lam050_190329",539,326,0.0577464788732394,0.0716744913928013,0.00735524256651017,0.693896713615023,0
"s2lam050_190411",565,548,0.22156862745098,0.613725490196078,0.0215686274509804,0,0
"s2lam050_190427",429,424,0,0.506666666666667,0.0866666666666667,0,0
"s2lam050_210417",573,547,0.698717948717949,0.0576923076923077,0.00384615384615385,0.0538461538461538,0
"s2lam051_190329",543,346,0.0560067681895093,0.483248730964467,0.0338409475465313,0.0304568527918782,0
"s2lam051_190405",614,419,0.415213675213675,0.194529914529915,0.00615384615384615,0.00461538461538462,0
"s2lam051_190418",282,248,0.116666666666667,0.425490196078431,0.00294117647058824,0.0725490196078431,0
"s2lam051_190511",575,362,0.044131455399061,0.823630672926448,0.00250391236306729,0.007981220657277,0
"s2lam051_190531",403,75,0.0679878048780488,0.335670731707317,0.0169715447154472,0.148373983739837,0
"s2lam051_190621",430,295,0.0298765432098765,0.741481481481482,0.022962962962963,0.0345679012345679,0
"s2lam051_200617",405,169,0.0110169491525424,0.0851694915254237,0.0269774011299435,0.464406779661017,0
"s2lam051_200710",541,340,0.0190713101160862,0.46318407960199,0.00746268656716418,0.251741293532338,0
"s2lam051_210328",715,633,0.00813008130081301,0.18780487804878,0.0878048780487805,0.25,0
"s2lam051_210413",419,149,0.047037037037037,0.315555555555556,0.0346913580246914,0.251975308641975,0
"s2lam051_210507",418,238,0.124074074074074,0.551111111111111,0.0527777777777778,0.00481481481481482,0
"s2lam051_210521",562,223,0.0528023598820059,0.46401179941003,0.040117994100295,0.05968534906588,0
"s2lam051_210606",203,193,0.44,0.11,0.01,0.0366666666666667,0
"s2lam051_210616",584,30,0.0158243080625752,0.198375451263538,0.178880866425993,0,0
"s2lam051_210628",426,163,0.194169835234474,0.148795944233207,0.0152091254752852,0.176299112801014,0
"s2lam052_190521",699,118,0.0602983362019507,0.17596098680436,0.173838209982788,0.137119908204246,0
"s2lam052_190601",426,184,0.0535812672176309,0.391460055096419,0.0103305785123967,0.327410468319559,0
"s2lam052_190612",726,314,0.122411003236246,0.640857605177994,0.00428802588996764,0.0194983818770227,0
"s2lam052_190621",434,113,0.116822429906542,0.417445482866044,0.0122533748701973,0.112876427829699,0
"s2lam052_200522",856,106,0.0164888888888889,0.602533333333333,0.026,0.157555555555556,0
"s2lam052_200616",695,430,0.00566037735849057,0.671949685534591,0.00238993710691824,0.209811320754717,0
"s2lam052_200702",567,405,0.0380658436213992,0.224279835390947,0.03559670781893,0.320164609053498,0
"s2lam052_210404",437,115,0.304451345755694,0.33064182194617,0.0072463768115942,0.0511387163561077,0
"s2lam052_210417",573,464,0.538837920489297,0.23822629969419,0.0073394495412844,0.00856269113149847,0
"s2lam052_210507",423,354,0.0541062801932367,0.52463768115942,0.027536231884058,0.0294685990338164,0
"s2lam052_210517",427,123,0.0200657894736842,0.359100877192982,0.23344298245614,0.0228070175438597,0
"s2lam053_190521",700,201,0.0396125584502338,0.251636606546426,0.0432865731462926,0.264729458917836,0
"s2lam053_190602",555,196,0.000835654596100279,0.975116063138347,0.00148560817084494,0.00631383472609099,0
"s2lam053_190610",428,195,0.0194563662374821,0.713876967095851,0.00185979971387697,0.123891273247496,0
"s2lam054_190521",711,244,0.0375446109921485,0.195431834403997,0.0331905781584582,0.335117773019272,0
"s2lam054_190602",561,330,0.00577200577200577,0.703463203463203,0.0145743145743146,0.0962481962481962,0
"s2lam054_190611",428,145,0.00895170789163722,0.0352179034157833,0.20565371024735,0.0016489988221437,0
"s2lam054_200506",592,261,0.0267875125881168,0.58036253776435,0.00211480362537764,0.199395770392749,0
"s2lam054_200603",982,794,0.00868794326241135,0.862056737588653,0.00124113475177305,0.0459219858156028,0
"s2lam054_210323",555,441,0.0453216374269006,0.103508771929825,0.0219298245614035,0.581578947368421,0
"s2lam054_210327",1,1,NA,NA,NA,NA,NA
"s2lam054_210422",1005,704,0.00431893687707641,0.193687707641196,0.00664451827242525,0.631229235880399,0
"s2lam054_210511",566,217,0.0754536771728749,0.820821394460363,0.00334288443170965,0.000859598853868195,0
"s2lam054_210526",430,332,0.0251700680272109,0.132993197278912,0.00204081632653061,0.709183673469388,0
"s2lam054_210617",2442,1590,0.171987480438185,0.280320813771518,0.00551643192488263,0.154694835680751,0
"s2lam055_190528",422,41,0.0185476815398075,0.351793525809274,0.0379702537182852,0.26832895888014,0
"s2lam055_190611",459,14,0.132134831460674,0.489513108614232,0.00764044943820225,0.144868913857678,0
"s2lam055_190622",848,110,0.257859078590786,0.156865401987353,0.0174345076784101,0.0785004516711834,0
"s2lam055_200528",859,236,0.00957731407169609,0.442910647405029,0.0170679507758159,0.425842696629213,0
"s2lam055_200617",430,183,0.0202429149797571,0.12753036437247,0.0155195681511471,0.394871794871795,0
"s2lam055_200624",405,160,0.00517006802721088,0.127482993197279,0.0189115646258503,0.464081632653061,0
"s2lam055_200710",568,233,0.0201990049751244,0.457114427860697,0.00736318407960199,0.257014925373134,0
"s2lam055_210326",581,298,0.107773851590106,0.0638398115429918,0.02037691401649,0.593757361601885,0
"s2lam055_210409",407,374,0,0.384848484848485,0,0.541414141414141,0
"s2lam055_210425",418,413,0,0.133333333333333,0,0.733333333333333,0
"s2lam055_210609",422,257,0.0206060606060606,0.151515151515152,0.0204040404040404,0.550707070707071,0
"s2lam056_190528",423,86,0.0178041543026706,0.173194856577646,0.00722057368941642,0.557764589515331,0
"s2lam056_190608",828,264,0.106028368794326,0.159929078014184,0.00750591016548463,0.436406619385343,0
"s2lam056_190623",432,18,0.0997584541062802,0.211030595813205,0.146779388083736,0.0247181964573269,0
"s2lam056_200607",880,299,0.00705679862306368,0.325358577165806,0.0757314974182444,0.0989099254159495,0
"s2lam056_210404",581,395,0.0123655913978495,0.155376344086021,0.03584229390681,0.465412186379928,0
"s2lam056_210424",732,147,0.0162393162393162,0.17048433048433,0.0347008547008547,0.442279202279202,0
"s2lam056_210526",428,125,0.0232123212321232,0.31045104510451,0.0114411441144114,0.411331133113311,0
"s2lam056_210621",556,427,0.0193798449612403,0.388113695090439,0.0147286821705426,0.339018087855297,0
"s2lam056_410616",423,396,0,0.441975308641975,0.00493827160493827,0.376543209876543,0
"s2lam057_190521",716,422,0.0782312925170068,0.19546485260771,0.0377551020408163,0.114512471655329,0
"s2lam057_190601",679,112,0.00470311581422693,0.124867724867725,0.391945914168136,0.205291005291005,0
"s2lam057_190619",405,98,0.0910966340933768,0.257437567861021,0.0182410423452769,0.191748099891422,0
"s2lam057_200710",572,67,0.0113531353135314,0.0504950495049505,0.0460726072607261,0.600924092409241,0
"s2lam057_210328",706,478,0.0211988304093567,0.18640350877193,0.0241228070175439,0.421198830409357,0
"s2lam057_210413",423,246,0.0107344632768362,0.471751412429379,0.00866290018832392,0.322787193973635,0
"s2lam057_210430",410,299,0.0384384384384384,0.304804804804805,0.0771771771771772,0.0996996996996997,0
"s2lam057_210530",572,502,0.000476190476190476,0.96047619047619,0.000476190476190476,0.00952380952380952,0
"s2lam057_210613",567,347,0.0116666666666667,0.477878787878788,0.0146969696969697,0.286212121212121,0
"s2lam058_190521",712,93,0.0409800753904146,0.270597738287561,0.0437264404954227,0.0760904684975767,0
"s2lam058_190601",690,179,0.00228310502283105,0.423679060665362,0.125114155251142,0.156490541422048,0
"s2lam058_190619",425,66,0.0337047353760446,0.438347260909935,0.00278551532033426,0.366666666666667,0
"s2lam058_200607",884,539,0.0180676328502415,0.706183574879227,0.0351690821256039,0.037487922705314,0
"s2lam058_210404",582,293,0.00392156862745098,0.091118800461361,0.00299884659746251,0.808073817762399,0
"s2lam058_210420",420,253,0.0522954091816367,0.558083832335329,0.0161676646706587,0.171057884231537,0
"s2lam058_210507",420,360,0.167222222222222,0.367777777777778,0.0155555555555556,0.0827777777777778,0
"s2lam058_210527",556,151,0.0130041152263374,0.825349794238683,0.0150617283950617,0.0395061728395062,0
"s2lam058_210617",459,347,0.0607142857142857,0.190178571428571,0.0133928571428571,0.466071428571429,0
"s2lam059_190521",716,135,0.0991394148020654,0.174526678141136,0.0329317269076305,0.290820424555364,0
